,lr_1,max_epochs_1,final_loss,max_loss,time_taken,epoch_final,final_select
0,0.0005,500,5.414928436279297,3.0,00:37,500,0
1,0.0001,500,6.024679660797119,3.0,00:38,500,0
2,0.001,500,3.7065811157226562,3.0,00:36,500,1
