,lr_1,max_epochs_1,final_loss,max_loss,time_taken,epoch_final,final_select
0,0.0005,500,6.058549404144287,3.0,00:38,500,0
1,0.0001,500,7.212673187255859,3.0,00:38,500,0
2,0.001,500,3.052863121032715,3.0,00:38,500,1
