,epoch,n_pre_layers,loss_critic,pred_fake,pred_real,loss_gen,norm_gen
0,20.0,3.0,10.496350288391113,0.0969388335943222,-0.22716283798217773,0.0969388335943222,17.604455947875977
0,40.0,3.0,10.72558307647705,-0.06714839488267899,0.07918772101402283,-0.06714839488267899,18.203725814819336
0,60.0,3.0,10.621810913085938,-0.14086870849132538,-0.030673671513795853,-0.14086870849132538,18.36537742614746
0,80.0,3.0,10.717455863952637,-0.013758217915892601,-0.1945580542087555,-0.013758217915892601,17.185869216918945
0,100.0,3.0,10.195040702819824,0.12186872959136963,-0.23330636322498322,0.12186872959136963,18.871326446533203
0,120.0,3.0,10.327264785766602,0.23390913009643555,0.2798731029033661,0.23390913009643555,17.78241729736328
0,140.0,3.0,10.387492179870605,-0.06613574922084808,-0.21955981850624084,-0.06613574922084808,17.535812377929688
0,160.0,3.0,11.272159576416016,-0.1556488275527954,0.26663738489151,-0.1556488275527954,17.235450744628906
0,180.0,3.0,10.670366287231445,0.3120349645614624,0.09959949553012848,0.3120349645614624,17.46119499206543
0,200.0,3.0,10.225427627563477,0.28303733468055725,-0.26437920331954956,0.28303733468055725,16.591899871826172
0,220.0,3.0,11.061697006225586,-0.2868874669075012,0.17339026927947998,-0.2868874669075012,17.786325454711914
0,240.0,3.0,9.732025146484375,0.7303794622421265,-0.19055655598640442,0.7303794622421265,18.733051300048828
0,260.0,3.0,10.429302215576172,0.1874992847442627,0.3258357346057892,0.1874992847442627,19.25966453552246
0,280.0,3.0,10.541891098022461,0.03510095924139023,-0.12669476866722107,0.03510095924139023,17.45749855041504
0,300.0,3.0,10.397257804870605,-0.06771950423717499,-0.08625245094299316,-0.06771950423717499,17.545997619628906
0,320.0,3.0,10.532217025756836,0.18036559224128723,0.06278351694345474,0.18036559224128723,17.0998477935791
0,340.0,3.0,10.308693885803223,-0.14734187722206116,-0.3381248712539673,-0.14734187722206116,18.25511360168457
0,360.0,3.0,10.04520034790039,0.05084388330578804,-0.26455098390579224,0.05084388330578804,17.819772720336914
0,380.0,3.0,10.850343704223633,-0.1996525228023529,0.13993415236473083,-0.1996525228023529,18.5307559967041
