,lr_1,max_epochs_1,final_loss,max_loss,time_taken,epoch_final,final_select
0,0.0005,500,3.3490426540374756,3.0,00:11,340.0,1
1,0.0001,500,8.991718292236328,3.0,00:14,500.0,0
2,0.001,500,4.04021692276001,3.0,00:05,180.0,0
