LysoPC(18:1).&.PC-P(18:0),LysoPC(18:0).&.PC-O(18:0),Cer(34:1),DG-H20(33:3),DG-H20(36:2),DG(34:3),DG-H20(38:5),SM(32:1),SM(34:2),SM(34:1),SM(36:2),SM(36:1),PC-O(34:3).&.PC-P(34:2),PC(33:2).&.PE(36:2),PC-P(34:1).&.PC-O(34:2),PC-O(34:1).&.PC-P(34:0),PE(37:4).&.PC(34:4),PC(34:3).&.PE(37:3),PC(34:2),SM(38:1),PC(34:1).&.PE(37:1),PC(35:2),SM(39:1),PC(37:4),PC-P(38:3).&.PC-O(38:4),PC(38:5).&.PE(41:5),PE(41:4).&.PC(38:4),SM(42:3),PC(38:3).&.PE(41:3),TG_oxid(48:4),TG(51:2),TG(53:2),TG(54:2),TG_oxid(61:4)
1.19035231717202,4.04045429252611,0.132681908318019,0.0,6.57256119968206,0.0,0.376139413337303,4.55092401732873,4.62199433862875,64.7144404449176,5.15739950211595,11.3340239897397,0.576533469005995,1.95231056688828,1.31082878014797,4.88349242410238,0.0728386341704112,5.92153124343182,122.307046749419,4.6349061354491,129.548774084379,2.20562701097427,0.316451828242129,0.316243480684954,1.34099212211766,8.2258326379424,22.7805337803707,12.3094798879426,8.65435082705343,0.0135505260496363,0.0387490833064007,0.0,1.04043097909948,0.0
1.61021301729987,4.81822843321075,0.440381154748648,0.0,11.1858493421177,0.0041122852898033,0.0871532802736797,7.14243053651437,4.45112922730053,46.4045658739214,4.70076124003899,8.91411771398663,0.142751942884905,0.796849134108083,0.91385822827919,3.22554197673938,0.0849943994064209,4.50094895807633,90.9459320319598,4.13098903559582,91.2072614948139,1.37567454418289,0.609168242085227,0.0455510414887777,0.328755894635571,5.19109294215504,12.2066494108328,7.78268110730758,3.73693784092955,0.0128494054394374,1.16375875506358,0.409744521022628,3.0400425773624,0.0
0.924527608898715,3.38921370860419,0.217303687615166,0.0139898795544598,9.72806283780375,0.0146248312576772,0.482488654908588,3.76381856329774,3.23427282785019,54.2295612707887,3.31992873184388,11.0477669645349,0.439002447661927,1.61941753705187,0.794496491148966,3.46604346033259,0.153699152481096,5.34971620542987,106.540952886907,4.97269966846576,106.75000030346,1.94427668004296,0.370111524102113,0.194521899512046,1.12113178514328,6.97449917756165,20.6987097364345,9.58424925890798,7.10974112430622,0.0,0.303789229441114,0.0171242124001973,2.293162364528,0.0
0.97684160672037,5.63352527533628,0.0562039576719756,0.0139585165395267,6.91323194763655,0.0,0.273865174119002,5.92628983941608,3.81836572182469,63.9576853113034,4.76265847552612,14.4052237411708,0.219188104903207,1.44027481205998,0.876016238732027,3.72533678927705,0.0112682065031971,7.22903811427503,107.314766208472,7.81504802738798,113.930254478969,1.94589384232613,1.1225467616976,0.154268123921831,0.599225317584098,6.59814943313333,16.7795519692471,12.6105050521546,5.62138006098007,0.0,0.0745493548784186,0.0536186709432767,1.3331255757818,0.0
1.58802400637918,4.09670506759392,0.0333680304409764,0.0,5.96435067236308,0.0088573175882674,0.398240233631581,3.7667333496483,5.04723254469263,45.6946865419925,5.49148164256516,8.76769433376198,0.739940251764394,1.83420420200644,2.05670231108328,4.9841717047136,0.0643294059170567,6.42338838857121,131.057322388532,4.04806347755493,115.855573591271,3.54411407436013,0.792162935619758,0.715966156133796,1.71135690973316,7.63804735492801,22.0057493795263,15.2596257318953,8.42174216054906,0.0057535652652491,0.231215598148812,0.146028197285325,1.19776640769579,0.0
0.557784543087125,2.55827785788717,0.0786311210796168,0.0,10.1407655663651,0.0,0.48641200490782,3.50276963334183,3.14697515549647,40.1551829453616,4.04472125953201,9.94350028331022,0.252103771523537,1.33459246266826,0.969658529436843,2.88649573319818,0.0583430026675254,7.071983418127,87.4302048756746,4.96236942950168,103.433839793273,1.97800870380887,0.578543460901319,0.442806696008736,0.891771083029793,7.24275765124623,24.4812409439673,9.24913588647271,7.76528589518801,0.01055730281416,0.654734999756354,0.153550372084097,3.02421372617734,0.0
1.8554810555373,6.18893419007376,0.146669967996864,0.049935218576187,7.72094342910528,0.0371403934236372,0.177431009248909,6.99558691439129,4.60795979691224,93.5029006120798,4.78536866370055,20.019068353791,0.487428758362602,0.797090236845936,0.373354925344304,3.13790776668194,0.124613589259571,4.82746451052664,73.5710267872021,9.61486052197448,101.845791446743,0.876204638025646,1.55145739889429,0.0486463082838962,0.421632851853039,5.79640617321592,15.5197151739982,12.4427406999555,4.72210017993985,0.0593280558447016,0.384728818760378,0.114893430521063,2.22254901325762,0.03630842715538
2.4572746367297,5.83464764666512,0.369678454338561,0.0159001972701597,6.73114111911125,0.0,0.883676735507705,5.42033767947776,5.42291297159498,67.721713083175,5.59834186232319,14.4895758452971,0.499366119038752,2.3644013110401,1.50961535020008,3.36254171433401,0.134080205718575,5.54771256391839,118.240243759537,6.46015754994081,119.642927912179,3.25519976626607,1.44900831164091,0.639553286405733,1.42835573008406,6.90652309829791,21.5014198021645,14.5322078705394,9.17974075653804,0.0388092376625722,0.237891402432231,0.121001748431372,1.25803950082097,0.0
0.958837627408428,3.54038299358015,0.0573505295921594,0.0,5.10877518424904,0.0,1.23975075319647,5.88641040799672,3.79408151463232,62.5789944935468,3.92197445243526,11.8518481136039,0.312988398941161,2.06835609140125,1.53893935453827,3.66765270784273,0.204355232444842,6.12142467133438,108.694971657088,6.06118498690806,112.235148265195,2.33863478194074,1.16390855769519,0.981111020647748,1.70561500346676,10.6764623136891,28.2163788187717,11.4491081253691,7.68163880403488,0.0079794272863176,0.18922145983047,0.0498648358440174,0.752102928537999,0.0
3.20030893644754,10.6857303752623,0.231764834677315,0.0214752475977695,2.92623066050353,0.0253353425938513,0.0914635781237931,9.95873723579404,6.07204293022206,71.4359419097947,5.53459527498411,10.5816667034313,1.11621465898771,0.239259659626141,0.952430044790503,4.21472945785608,0.303179763233004,7.2618035797976,126.356996310439,4.54203112365365,125.086554931814,1.83587448441861,0.496338465387925,0.182029276137919,1.06160609022353,10.9380125327876,30.0771781458433,11.1477144297813,8.68091079923402,0.0207869489144644,0.017241490644471,0.0191636663504177,0.173557694141123,0.0
0.696999140883063,2.10738822882674,0.156067074786117,0.0100658354478826,5.52837826609191,0.005597682696978,0.900122203624525,5.36999331801114,5.02338104256852,66.4120460685382,4.74023490318529,12.631103343091,0.678338716787451,1.95856392777316,1.61292458699662,4.19207479293516,0.150103644941798,5.08009208712707,89.7039152155432,5.7667698956574,117.248558303785,2.00151950441951,1.12072599199276,0.658057840937558,1.59834536543869,7.66363868299466,24.2741196787893,14.3637839420418,10.2644636917108,0.0315872226430897,0.33891638684496,0.111477547865513,1.20530654729793,0.0
2.51174598167217,6.10786688548651,0.0094126314324531,0.0184576637760748,5.60706180992964,0.0084628867626721,0.204675498697909,4.94157236485518,4.37475470015595,46.9797836983827,4.61657068049399,7.9427456417874,0.371300743130125,1.10970905895847,1.60932247257433,5.02081914335618,0.0284324460100011,7.66974098919034,126.292992702664,3.92047495513503,142.282065168336,2.4778162640252,0.50864858413061,0.364721566559877,2.01725509666745,9.07666437740978,33.2115737555298,13.6560723420178,11.8224086430321,0.0,0.0262084318887571,0.0204231617787308,0.823641325584246,0.012021329811624
2.87344523382052,7.43857806345194,0.0447049122370299,0.0161252017138216,4.36450902295903,0.0193987473334718,0.065096820188802,6.23061205220027,5.588542646932,53.2344019687991,6.28971019300102,7.75206148111214,0.202651435080952,0.852485322148385,1.38196510535811,4.89107386364614,0.0794705118025915,9.31827656039248,147.171252978583,3.14178755280307,167.128813547552,3.62435958626497,0.219072335553684,0.294186750362289,1.21511956779914,10.3618942089154,22.7433607864729,13.3521445479673,7.57224866147271,0.0219233672994465,0.109054920965123,0.0,0.455017767609122,0.0
