label,acta2,ap3b1,atp6v1f,c8orf33,cap2,chst4,creb3l2,ctnna1,dap3,dctn2,fam20b,gmfb,gnpat,hgs,hsph1,kpnb1,lage3,lsm2,nol7,parp1,parp12,plod3,plvap,polr2g,psmd4,ptcd1,ptprf,sae1,slc41a3,tfrc,thy1,vwf,znf207
control,8.392392186,8.315391096,9.266026403,7.177186829,7.207727193,8.533145827,7.838707795,9.276254062,9.060547365,8.70421619,7.78316413,8.532610666,8.340228753,6.989011241,7.546637774,8.374942682,8.811700247,8.950592731,8.885529277,8.858310162,7.52932224,7.967972057,6.556263648,9.675177059,6.933105459,7.482153386,8.607512782,9.075493569,7.715148365,8.267240099,6.01285253,8.252383734,7.97656549
control,9.392091943,8.685879484,9.577383251,7.566975678,7.37953401,8.028704702,7.983520546,10.28143156,9.043841871,9.02115742,8.199029928,8.280543103,7.856990641,7.971336059,7.844753279,7.914060423,8.293259062,9.40597102,8.825036246,9.138519405,8.216904245,8.905467452,6.516422602,9.367201246,6.781089418,7.610307766,8.871881509,9.42517304,7.836517333,8.5405678,6.017082712,8.497619732,8.181263546
control,9.271543761,8.434667881,9.250424177,7.513385796,7.257773605,7.930596165,8.086241681,9.695889119,9.089443158,8.655131009,8.049554552,8.347359732,7.712118115,8.016384253,8.049219977,8.498683429,8.453357808,9.056875318,9.741701223,8.548766975,7.398090808,8.365199567,6.662507753,9.346823309,6.732148789,7.474015944,9.013605495,9.302786163,7.427693745,7.504244656,5.723084211,7.853240743,7.942282426
control,11.02451007,8.937465978,10.17192003,7.671097993,7.316250654,8.277663739,8.216460129,9.930652483,9.246459452,8.98607851,8.442671144,8.026567391,7.613997935,8.669170812,8.183911203,8.711635356,8.082676157,8.826927767,8.693846046,8.992285126,7.30946004,8.793139563,6.622817986,9.355280583,6.865052357,7.744447557,8.713960671,9.174015339,7.861046205,7.975282037,6.226427668,8.262248661,7.770919851
control,8.817094281,8.187389494,9.309303446,7.642035275,6.77600714,7.446952271,8.146798718,9.784932351,8.213233118,8.461223916,8.40223758,8.491898894,7.458410288,8.723509732,7.578306346,8.995714865,7.915049928,9.094604507,9.224542509,9.012937677,7.604198379,8.447470866,6.614363863,9.228248669,6.986368341,8.154329418,10.00951908,9.056875318,7.481911268,7.695980396,5.789121588,7.419746676,7.556004381
control,8.617784979,8.534573331,9.18100244,7.658745358,7.229565428,7.299779732,7.810574483,9.708611141,8.960990521,8.797259902,8.123512668,8.53413552,7.960644492,7.776743646,8.174277533,8.75969563,8.301782266,8.910722842,9.244185848,8.536969213,7.551384918,8.497619732,6.686258738,9.324198289,6.616999277,7.467989675,9.23458199,9.229676175,7.678408777,11.24566977,5.960306758,7.177186829,7.984200102
control,8.662098605,8.215749183,8.960990521,7.70586859,7.01643481,7.250655363,8.051337913,9.458889584,8.228851591,8.32875315,8.170729509,8.327498383,7.560867031,8.347824977,7.617226983,9.337906625,8.240377004,9.219697679,9.322462033,8.889990994,7.698332046,8.444121399,6.453547628,8.908098199,6.681810388,7.6853026,9.901553216,9.416961419,7.546199423,7.555763759,5.896563968,7.959966403,7.473551026
control,9.798595054,8.335297889,9.490611909,7.368281355,7.05492096,8.818837318,7.935124051,9.324198289,8.669735285,8.761483475,7.781387834,8.451339987,7.927505323,7.780513561,7.816850308,9.14386948,8.389993988,8.974685891,9.190987922,8.711635356,7.201453927,8.064350156,6.60796741,9.291403568,6.490669365,7.195601471,8.950592731,9.308500174,7.540072018,7.583423985,6.848057957,8.6097294,7.733598033
control,9.029731224,8.723020123,9.481425298,7.847921038,6.993924114,7.623100652,7.880046883,10.0133684,8.794275482,8.711635356,8.230186462,8.26862136,8.006774057,7.890734756,8.391918955,8.310071254,8.408602697,9.266769155,8.917944049,8.8893785,7.894945562,8.757353552,6.629271989,9.452631302,6.757010568,7.618720442,8.350856178,9.575298515,7.94299059,8.935534124,5.957007469,8.682370449,8.151593351
control,10.49512228,8.423189489,9.14533822,6.63757996,7.206791177,9.026995238,8.106249398,9.830929205,8.927140339,8.66372963,8.046318603,8.343314213,7.10066691,7.793801486,8.034668863,9.352622546,7.8861317,8.142017759,8.849554459,9.054035573,6.668980352,8.49574252,6.789562946,9.228248669,6.859728733,7.439176467,7.883247194,9.412710071,7.73745829,8.376220157,6.262921249,7.440492758,7.767400162
control,9.906233931,8.603875847,9.269204663,7.789437241,7.556004381,8.140512313,7.869831488,9.742621777,8.806960358,8.831747003,8.246482114,8.367498619,7.964750775,8.13027689,8.355363669,8.372667588,8.246902338,9.185595289,9.259412415,8.711635356,7.675527545,8.434217364,6.77292121,9.281183508,6.56143237,7.632930332,9.0706334,9.316685862,7.69022158,11.65312439,6.507747337,8.615570946,7.652205866
control,8.836710724,8.825678519,9.327337874,7.757142978,7.512220421,8.042600641,8.069302364,10.08670147,8.77092975,8.818837318,8.207883154,8.445056567,7.906058993,8.220206409,8.33049571,8.978219433,8.246482114,8.549275391,8.683509852,8.887383498,7.764231256,8.875088882,6.661982134,9.060547365,6.56316496,7.858199066,9.426901055,9.4312022,7.615247594,8.593981976,6.915116927,8.265617844,8.128046439
control,10.06510562,8.683509852,9.512806516,7.698102647,7.60979914,9.180274122,8.109670084,10.66816394,8.54000829,9.473530646,8.229724025,9.007967332,8.187389494,8.537959246,7.996061518,9.098033707,7.70968937,9.565536996,9.314231247,9.043841871,8.150852241,8.76330032,6.707036862,8.995095566,6.628304866,7.911118445,10.60365224,9.78271588,7.793196655,10.00825621,7.608499999,8.737290341,8.550740916
control,10.06901522,8.598144801,9.4312022,7.47442427,7.379767062,7.748723624,8.339793572,9.948621982,8.568506457,8.873743538,8.157530318,8.56952074,7.65825905,8.675819744,8.269105045,9.086534221,8.105106028,9.118008266,9.840329621,8.880514696,7.202536989,8.566377725,6.457342602,9.252077856,6.553796947,7.978748776,9.967553963,9.820760515,8.15047282,8.681235111,6.593692376,8.139396477,7.941990466
control,10.24745707,8.78156071,9.561003587,7.872883152,7.344591569,8.656685771,7.920733726,10.15960715,8.680137208,8.899688355,8.35630671,8.880514696,8.012264892,8.303893775,8.124277373,8.997126838,8.214854615,9.034441508,9.483281483,8.932348881,7.702506482,8.514631452,6.784805326,9.390317508,6.570515494,7.437418356,9.409276415,9.696917243,7.546637774,8.936860967,6.4895841,8.222625627,8.242822041
control,9.488728128,6.426133407,9.458889584,6.689118996,6.64031118,8.065094987,8.086998333,9.335466047,7.170317763,8.160620152,6.639315683,8.41537358,6.089973647,9.344448691,6.753709659,8.879945925,5.991775841,9.324922419,6.72439048,8.969977601,6.962628488,8.927808514,6.644534931,9.526979893,6.534529951,8.400352459,7.367879155,8.632780442,6.648017589,6.441678193,6.073393101,6.624336391,7.896210392
control,9.196191107,8.049900736,8.840639444,7.422044446,7.174435379,8.161426318,7.77150805,9.631351014,8.289163267,8.342910519,8.053492179,8.848258568,7.670303275,8.389993988,7.640255315,8.717864905,7.830576217,9.118690123,9.549718294,8.799142914,7.368088042,8.107717342,6.83831685,8.876848674,6.436615041,7.389460999,9.856284488,9.048642233,7.786489219,8.657248381,5.771410689,8.567405386,7.725686837
control,10.23161659,8.776765606,9.648393019,7.665104898,7.537154518,8.242822041,8.14515166,10.21987141,8.221418758,8.960990521,8.572026687,8.672032905,7.700525887,9.061876592,7.732486392,9.254415823,7.722579718,8.913321685,9.32326433,8.941373432,7.80759292,8.98081379,6.35287173,9.176278401,6.298086472,8.200188636,9.795263589,9.547862026,8.199029928,8.292839522,6.62962389,9.310101056,7.996061518
control,9.84609137,8.348710177,9.635569739,7.656924894,8.238355458,9.188762243,7.893642745,10.51953086,8.535141884,9.446165012,8.039856491,9.190987922,8.366093455,8.302643459,7.608248511,8.957647018,7.660105057,9.615646685,8.755745087,9.202817584,8.225457725,8.602844386,7.023859434,9.302786163,6.772207459,7.761082912,9.090192874,9.42598064,7.924356274,10.49361526,7.139437471,9.753772409,8.623007295
control,8.235102866,8.460247906,9.368721814,7.598004308,7.573378579,7.22381981,7.687975879,10.02489268,8.731557564,8.922588544,7.920069378,8.623551309,7.907660893,8.013633725,8.119556959,8.374095421,8.239563062,9.657242943,9.244947457,8.99775904,7.768003218,8.301782266,6.969613998,9.130418664,6.632822819,7.696234945,8.862038934,9.435782453,7.528467566,8.672032905,5.97586377,7.91537787,8.165407488
control,8.739596887,8.210709012,9.190987922,7.604198379,6.800777497,7.774758377,8.188935186,9.568346757,8.78156071,8.51658413,7.835312211,8.30530775,7.61104526,7.971336059,7.838707795,8.521460831,8.321227027,8.964525727,8.909311011,8.792513944,7.79057201,8.797863326,6.992387931,9.11730361,6.604593829,7.702771896,9.267570152,9.126866543,7.800586612,8.684050726,6.20370828,8.19136838,7.938316923
control,9.808590368,10.05120747,10.30454779,7.902613759,9.536571163,5.913960642,9.608022309,11.20819939,10.02227993,9.267570152,9.824128765,9.213713176,8.988086925,9.46625312,8.804010581,9.450919635,7.471080158,9.194908943,10.36835651,10.84923126,9.467231979,10.01849983,7.358911513,9.541194409,6.682175312,8.157530318,9.709737484,9.718937258,8.200996597,10.26462763,7.515730865,9.889519304,8.93418709
control,8.76971306,8.124277373,9.125928236,7.629129677,7.223357377,7.519105677,7.750167649,9.643081553,8.785084083,8.688111151,7.615474901,8.998474208,8.092247472,7.231785784,7.509082799,8.223021106,8.424110524,9.185595289,8.858310162,8.797259902,7.628124812,7.907353756,6.952752002,9.594674314,6.511227651,7.31534793,8.927808514,9.07966789,7.627606238,9.016913366,6.29592134,8.300071109,8.159004428
control,8.963862525,8.40223758,9.357844049,7.667964018,6.979938169,7.655108879,8.045640063,9.525025629,8.800379321,8.760875413,8.280165113,8.416694212,7.909916532,7.883247194,7.880980174,9.029731224,8.427290586,8.804010581,9.493299352,8.536969213,7.229269453,8.005099673,6.637856097,9.526979893,6.737339425,7.406373634,9.651151976,9.289067866,7.371934777,7.039235646,6.040685389,6.965086513,7.948750185
control,9.910776664,8.615054883,9.150646857,7.479039493,7.115485187,8.73219792,8.503931439,9.915383668,8.960241296,8.577233772,8.144763245,8.280543103,7.820103049,7.953763921,8.105106028,9.137065044,8.248943609,8.831110111,9.301185729,9.230501699,7.73131605,8.597607034,6.756683242,9.305992647,6.554085085,7.464669302,9.647410497,9.41011535,7.531894644,8.983415859,6.888514838,9.454425577,8.027378161
control,8.584693121,8.513118571,9.284393027,7.560417618,7.01094897,7.855735657,7.859796605,9.327337874,8.788177608,8.805746367,8.059676811,8.434667881,7.770581041,7.842019373,8.121705516,9.124596058,8.384911566,8.684655672,9.101913377,8.85154082,7.4191069,8.190993272,6.603873508,9.092398069,6.752914629,7.627867102,9.419726374,9.166412455,7.384350188,8.640741402,6.498468402,8.659855079,7.862292045
control,9.617634026,8.245643183,9.205974311,7.490316604,7.174156848,8.206218508,7.725686837,9.61470075,8.350856178,8.40816386,7.713793168,8.833016057,7.252228416,8.465962232,7.996061518,9.307658775,7.420183829,9.025480562,9.169482141,9.226744445,7.510786875,8.507314734,6.642153354,9.123771904,6.717471648,7.600686507,8.879945925,9.109832276,7.331586238,11.55943233,6.482022462,8.425488384,8.009180977
control,9.839242274,8.202929836,9.272317975,7.660646449,7.460546261,8.115084311,7.931894508,9.39886211,8.54410783,8.806960358,7.814824024,8.807569254,7.741158723,7.938997227,8.143530748,8.852206805,8.140853564,9.171000756,9.784932351,8.613442641,7.350861223,8.194573498,6.516316084,9.161971353,6.900689077,7.394853266,9.160467168,9.282085391,7.899075319,8.641295502,6.352843999,8.941373432,7.779094087
control,9.59378497,8.149752796,9.109113946,7.400536714,6.754788365,7.799328625,8.00079376,9.891969754,7.914760564,8.467503683,8.25981408,8.885030182,7.309263738,8.766823682,7.500924442,9.149171721,7.305553969,9.409276415,8.71842086,8.944721439,7.726541828,8.526980905,6.832822578,9.259412415,6.468741567,8.031852796,9.422531947,8.886255368,7.677545572,9.032459602,6.031949191,8.713344204,7.887063211
control,10.32628508,8.66372963,9.520281845,7.078123333,7.376094289,8.019550418,8.30577796,9.66997667,8.913974037,8.741392932,7.875692674,8.725252127,7.781997468,7.785562344,7.971013995,9.004447613,8.326551219,8.87308685,9.315894875,9.003772138,7.292357765,8.51163436,6.743693693,9.293065537,6.634926381,7.16007983,8.384417233,9.376457191,7.797815663,8.515111982,6.097733382,7.991047948,8.068555282
control,10.2213111,8.803357579,9.645377442,7.749585059,7.187612703,7.881668661,7.871986262,10.25883571,8.953210903,8.837394797,8.209509766,8.812813489,7.630710227,8.358092207,7.655108879,8.865662112,8.110513502,8.488811971,8.991606277,9.573410964,7.753237607,8.666989008,6.938334893,9.027642561,6.40723133,7.619271282,9.534878913,9.309303446,7.668479002,10.76813572,6.621237325,8.102177397,8.165407488
control,9.83816835,8.81472259,9.165637005,7.783474235,7.21939422,8.074821013,8.441775195,9.90272146,8.927808514,8.836126585,8.196586492,8.233502496,7.964750775,8.08476227,7.816586549,8.759153257,8.3804124,9.288274566,9.518349616,8.914600991,7.510021203,8.749801406,6.816361518,9.211416941,6.747611734,7.501598963,9.514714151,9.436626669,7.788823869,8.212820071,6.82161336,9.244947457,8.076747049
control,8.579425005,8.208667268,8.973917011,7.580482654,6.591011159,8.176737018,7.862954263,9.620564694,8.487425069,8.40816386,8.044929107,8.2331002,7.723461104,8.612956452,8.043269208,8.87742894,8.055628563,8.939334699,8.47468203,8.947398393,7.741739232,8.867582319,6.780305783,9.367950049,6.627642803,7.970737327,9.942701789,9.179494886,7.471722119,8.651069319,6.185185309,8.142017759,7.725115221
control,9.610934038,8.477677004,9.399708735,7.331766799,7.257951307,7.741158723,8.237910861,9.559985879,8.21934679,8.530999306,8.132135456,8.343314213,7.471509056,8.232327683,7.603698849,8.86083868,8.394765127,8.566377725,9.128312031,8.886831933,7.961346668,8.667561434,6.809499469,8.994351878,6.619941914,7.784358295,9.405129692,9.067664919,7.737704927,8.25653275,5.863727214,7.907353756,7.627100187
control,9.261139889,8.660948889,9.370370909,7.590904937,7.283554855,8.689935623,7.808226221,9.694853783,8.871881509,8.753341615,8.075206351,8.585767266,7.793801486,7.970381618,8.05205254,8.93622845,7.910820297,9.096736258,9.396312533,8.801605689,7.609532822,8.39715454,6.771071175,9.392945022,6.648815755,7.553831549,8.898384695,9.50338545,7.600686507,8.01332211,6.822657027,8.850209849,8.175444307
control,9.522313379,8.53744802,9.210560062,7.835884669,7.173285392,7.820383002,7.983175514,9.824128765,8.527485167,8.63112632,8.030190465,8.592849834,7.816586549,8.121009783,8.049219977,8.665327255,8.274864199,9.349246435,9.188003881,8.902268396,7.70586859,8.465962232,6.592978438,9.327337874,6.573684737,7.496689981,9.318342224,9.46255486,7.692721515,8.181263546,6.294231019,8.261868666,7.777293537
control,8.694950664,8.091149116,9.208316117,7.47331129,7.365779233,7.533038981,8.054217161,9.761467249,8.385795796,8.561955988,7.5902508,8.783256996,8.017820493,8.042258202,8.676929095,8.412108103,7.975282037,9.49590484,9.289067866,9.139301988,7.649044703,8.49131889,6.666375597,9.003772138,6.738439302,7.81183379,9.190221865,9.422531947,7.659271031,9.525025629,5.968330161,7.796979168,8.271559431
control,10.28591687,7.852056086,9.413583338,7.721443087,6.822605557,7.788823869,8.049554552,9.769325321,7.7167767,8.556767854,7.830576217,8.737904478,6.824421692,9.12972783,6.844824662,9.224542509,7.427491909,9.337049225,8.765122849,8.912316607,7.811259554,8.85714759,7.145768134,9.366314016,6.564047381,7.900629648,9.215159257,9.225317015,7.749259673,10.24598707,6.133668419,8.685284553,7.866447274
control,9.775966237,8.747261033,9.610934038,7.626395715,7.257093106,7.741739232,8.188579421,10.16103037,9.061876592,8.787538215,8.214395738,8.363903586,7.755506787,8.455369087,7.956515831,8.520966228,8.482950817,8.979443691,8.809283536,8.962385196,7.664869542,8.860217506,6.926527961,9.534878913,6.400645481,7.777293537,8.922588544,9.72227719,7.745764135,6.99177408,6.782891778,8.387659537,8.040539728
control,9.322462033,8.155541589,9.74479241,7.571397879,7.118724954,8.471299215,8.042600641,10.27723637,8.633358148,8.842588606,8.211963748,8.442257825,7.141996539,8.723509732,8.066676767,8.557307242,7.658745358,9.301185729,8.482950817,9.105388798,7.804110103,9.174741694,6.653062466,9.399708735,6.76624505,8.154730046,8.369397808,9.281183508,7.857541161,8.463194202,6.495814754,9.497799108,8.475736714
control,9.42598064,8.561955988,9.951226901,7.89524752,7.17245338,9.493299352,8.020274605,10.2504204,7.964750775,8.871881509,8.190563058,8.803357579,7.554819276,9.105388798,7.756900173,9.031771295,7.599007381,9.122989349,8.996454179,9.00187075,9.138519405,9.285967996,6.440926587,9.149825525,6.492994371,8.494287683,8.870617782,9.468193441,7.679518936,7.945731478,6.261831377,9.050510225,8.124277373
control,11.23468961,8.519003012,9.662553534,7.579971039,7.485892298,9.632477934,7.874194138,10.15166821,8.402741205,9.069934983,8.25653275,9.024731233,7.802317996,8.565847965,7.994750924,9.045924036,7.794637061,9.173280752,9.446165012,9.112086504,7.600437702,8.614553703,6.745595162,9.346010678,6.646488206,7.899681204,9.073449199,9.515617119,7.860764567,9.293065537,6.821750234,9.531913274,8.231901869
control,9.146872092,8.886255368,9.810716333,7.648499824,7.297836883,8.978219433,8.081195343,10.0921892,8.934908335,9.024731233,7.902949349,8.426884806,7.917929505,8.069302364,8.345549172,8.50684918,8.599758864,9.441169418,8.967987881,9.183949902,8.672032905,8.650506467,6.693469648,9.518349616,6.704633476,7.655353012,7.944004739,9.847073672,7.916952571,8.312726406,6.806004607,8.524485416,8.478557086
control,9.984693994,8.925845243,10.27723637,7.631431421,7.410630337,8.062917535,8.187809253,9.654200165,9.551514484,9.164931151,8.213619269,7.763887986,8.000455862,8.320417543,8.545069323,8.584181319,8.641857125,9.244185848,8.811700247,8.771555062,8.579874196,8.746082525,6.760406199,9.888301682,6.706050184,7.525175144,8.116192865,9.458889584,7.62191359,8.342910519,6.413673178,7.357535115,8.235102866
control,9.045274972,8.211549962,9.153758329,7.81924095,7.193112179,7.959080006,7.928130916,9.915383668,8.780334135,8.828807972,8.076363601,8.541603247,7.623100652,8.450883907,7.81389182,8.834869411,8.186234333,9.486954796,9.112959337,8.986727282,7.406997762,8.627256176,6.625887813,9.087990602,6.594481438,7.809318824,9.596637806,9.410971394,7.484861293,8.670893388,5.958851844,7.374751107,8.303132938
