"","label","Cholesterol-loss.OH2","Cholesterol-loss.OH","LysoPC(14:0)","LysoPC-P(16:0).&.LysoPC-O(16:1)","LysoPC(15:0)","LysoPC-O(16:0)","LysoPC(16:1)","LysoPC(16:0)","LysoPC-O(18:2).&.LysoPC-P(18:1)","LysoPC-P(18:0).&.LysoPC-O(18:1)","LysoPC(17:0)","LysoPC-O(18:0)","LysoPC(18:3)","LysoPC(18:2)","DG-H20(30:1)","LysoPC(18:1).&.PC-P(18:0)","LysoPC(18:0).&.PC-O(18:0)","Cer(34:1)","LysoPC(20:4)","LysoPC(20:3)","DG-H20(32:2)","PC-P(20:0)","Cer(36:5)","DG-H20(33:3)","DG-H20(33:2)","DG-H20(33:1)","LysoPC(22:5)","DG-H20(34:3)","DG-H20(34:2)","DG-H20(34:1)","DG-H20(35:1)","DG-H20(36:5)","DG-H20(36:4)","DG-H20(36:3)","DG-H20(36:2)","DG-H20(36:1)","DG(34:3)","DG(34:2)","DG(34:1)","Cer(40:2)","Cer(40:1)","DG-H20(38:6)","Cer(40:0)","DG-H20(38:5)","DG-H20(38:4)","DG(36:4)","DG(36:3)","Cer(41:1)","DG(36:2)","CE(16:1)","CE(16:0)","Cer(42:3)","Cer(42:2)","TG(36:3)","Cer(42:1)","CE(17:1)","TG(36:0)**IS","CE(18:3)","CE(18:2)","CE(18:1)","TG_oxid(36:1)","TG_oxid(36:0)","SM(32:1)","CE_oxid(18:3)","Cer(45:6).&.CE_oxid(18:2)","CE(20:5)","SM(33:1)","CE(20:4)","CE(20:3)","TG_oxid(38:3)","SM(34:2)","SM(34:1)","DG-H20(43:0)","PE(33:0).&.PC(30:0)","DG(42:10)","CE_oxid(20:4)","DG(41:2)","TG(40:1)","DG(42:5)","SM(35:1)**IS","DG(42:3)","Cer(47:1)","SM(36:2)","SM(36:1)","PC(32:1).&.PE(35:1)","DG-H20(46:7)","PE(35:0).&.PC(32:0)","Cer(48:1)","PE(36:4)","PE(36:3).&.PC(33:3)","PC-O(34:3).&.PC-P(34:2)","PC(33:2).&.PE(36:2)","PC-P(34:1).&.PC-O(34:2)","SM(37:1)","PC-O(34:1).&.PC-P(34:0)","PE(37:4).&.PC(34:4)","DG(44:0)","CE(24:0)","PC(34:3).&.PE(37:3)","PC(34:2)","SM(38:1)","PC(34:1).&.PE(37:1)","PC-O(36:5).&.PC-P(36:4)","DG(45:1)","PC-P(36:3).&.PC-O(36:4)","PE(38:3).&.PC(35:3)","PC-O(36:3).&.PC-P(36:2)","SM(39:2)","PC(35:2)","SM(39:1)","PC(36:5).&.PE(39:5)","PC(36:4)","SM(40:3)","PC(36:3).&.PE(39:3)","PE(39:2).&.PC(36:2)","SM(40:1)","PC(36:1).&.PE(39:1)","TG(46:2)","PE(40:5).&.PC(37:5)","TG(46:1)","PC(37:4)","PC-P(38:3).&.PC-O(38:4)","SM(41:3)","PE(40:3).&.PC(37:3)","SM(41:1)","PC(38:6)","SM(42:5)","PC(38:5).&.PE(41:5)","SM(42:4)","PE(41:4).&.PC(38:4)","SM(42:3)","PC(38:3).&.PE(41:3)","SM(42:2)","SM(42:1)","TG(48:4)","TG(48:3)","TG(48:2)","PE(42:5).&.PC(39:5)","PC-O(40:5)","TG(48:1)","SM(43:4)","TG(49:4)","TG_oxid(48:4)","TG(49:3)","SM(44:6)","PE(43:6).&.PC(40:6)","TG(49:2)","SM(44:5)","PC(40:5).&.PE(43:5)","TG(49:1)","SM(44:4)","PE(43:4)","TG(50:4)","TG(50:3)","TG(50:2)","TG(50:1)","SM(45:1)","TG(51:4)","SM(45:0)","TG_oxid(50:4)","TG(51:3)","TG_oxid(50:3)","TG(51:2)","TG_oxid(50:1)","TG(52:5)","TG(52:4)","TG(52:3)","TG(52:2)","TG_oxid(52:5)","TG(53:4)","TG_oxid(52:4)","TG(53:3)","TG_oxid(52:3)","TG(53:2)","TG(54:6)","TG(54:5)","TG(54:4)","TG(54:3)","TG(54:2)","TG_oxid(54:5)","TG_oxid(54:4)","TG(56:4)","TG(56:3)","TG(56:2)","TG_oxid(55:0)","TG_oxid(56:3)","TG(59:6)","TG(59:5)","TG(59:1)","TG_oxid(59:5)","TG(60:2)","TG(61:6)","TG(61:5)","TG(61:3)","TG_oxid(60:3)","TG_oxid(61:5)","TG(62:4)","TG_oxid(61:4)","TG_oxid(61:3)","TG(63:3)","TG_oxid(62:3)","TG(63:1)","TG(64:6)","TG_oxid(63:3)","TG(65:4)","TG(65:3)","TG(65:2)","TG(66:4)","TG_oxid(65:2)","TG_oxid(65:1)","TG_oxid(65:0)","TG(67:1)","TG_oxid(66:1)","TG(68:4)","TG_oxid(67:3)","TG(69:1)","TG(70:1)","TG_oxid(69:0)"
"1","control",2.45983113783515,42.9548531464619,0.110174367362858,0,0.116300130016,0,0,7.75868307961353,0.123432461240621,0,0,0,0,2.35285911089096,0,0.9520344477965,7.10909734150095,0.166723911687426,0,0,0,0,0.116572356898188,0,0,0.170141894253749,0,0,2.70611222935487,3.87423297267629,0.219474111792142,0.539370960958191,0.775354137579587,0.800033456470302,2.4496911053245,0,0,0.31146332847957,0.134561235187652,0,0,0.235823885821813,0,0.226198326343525,0.646835107556589,0,0.108199946408739,0,0.234767855671087,0,0.227121349668933,0.140847555442864,0,0,0,0,2.57176417382273,0.117051495236703,0.513515786763712,0,0,0,8.76930439611212,0,3.15618157747134,0,2.06785977068225,0,0.213574818635516,0,3.24778692297428,49.048234444837,0,0.543223787733649,0.543223787733649,0,0,0,0.252769908197001,16.5836734484853,0.248070066984837,0,4.18273483199832,7.55237442670565,4.89991077244272,0.221766618774068,10.9194389442273,0.142579832047835,0.257343726758956,0,0.39727968462471,0,1.84982314407359,0,6.12311763807329,0.362904657992326,0,0,14.8990231777824,205.53678965127,6.64082359672723,132.719402968018,11.5214951535391,0,2.15121111372749,0,0,0,0.459790754497017,3.02123875003727,1.32325733331679,44.5157278747445,0,35.4575243977239,113.857964468837,8.80552385923004,22.6784548273547,0.363204024831936,0,0,0.208994304540115,0.145236378938127,0.178076268139211,0.308103383715751,1.46287306178705,15.1783444414718,0,6.67990253492862,0.441903833677618,27.0770162936444,7.81985892146511,2.98368154949091,24.7880206708062,7.77536203631194,2.88832014241923,0.23116635546763,0.400409514651012,77.1476615632542,0,0,0,0,0.117977690169506,0.222796201649845,0.139242968634028,4.29909944019038,0.351309263741513,0.159780790659071,0,0,0.237152853366759,0,0,0,0.0947769441467872,0.230816343642611,0,0,0,0,0.148177202041567,0,0,0.12653409948877,0,0.403445281675828,2.49590159185211,5.76600903236793,0,0,0.225737377113025,0,0,0,0,0,0.287573964959029,0.836742258817199,0.121271710180233,0,0.335332688015539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152778372050735,0,0,0,0.145868688100661,0,0,0,0,0,0,0.120304772733325,0,0.189034237869515,0,0.0828443520188527,0,0.236829054485343
"2","control",10.9780762557276,254.221738309561,0,0,0.060941798027801,0.0107654423083646,0,4.31008641909721,0.0451671826238934,0.0107454729551567,0.0105142747181125,0.00451515165648341,0.461288275494353,1.86751406337687,0.977021309742335,1.63122862277717,4.02204863057943,0.0517003911151717,0.182160468158376,0.328181712100121,0.25515404504916,0.00403386052387206,0.104264828339598,0.0571948915389248,0.0178708905984487,0.0723607202369717,0,0.504889452332621,3.97488319007845,10.8862224940329,0.0299472967424245,0.106935121043082,1.45214630594011,3.2303442971191,6.60854673807675,1.53918075452151,0.00412282329257663,0.0104462488831516,0.0194948593448921,0,0.00552794516943953,0.111485876651434,0.0045243716879028,0.24098084937869,1.29225773524048,0,0.0194284521263619,0,0.0370334656359,0.209339398370889,2.30509675325829,0,0.193953530188856,0.00596389633224097,0.146914394916219,0.00248896450952849,10.5991495033673,0.168769314753943,14.6227094253519,9.88992564391815,0.0211255612271884,2.27188469197876,6.83128018571586,0.0831229819467964,0.708731622180671,0,1.59907393556216,0.805036885199162,0.0222890517005491,0.0283607137339468,3.43163366802919,37.8146588368848,0.00641410543655387,1.64312385796061,1.64312385796061,0.776135934504186,0,0.00565884227185726,1.16547647260208,9.67967960629915,0.00557606340848327,0,2.23556478893991,6.78170801069728,3.24390276310024,0.519078660894835,10.7937031739906,0,0.732682294903071,0.577870216860231,0.478491349561146,1.00217342521836,1.35780488849165,0.377096419641101,3.70529114847686,0.267304292836881,0,0,8.32281601621339,121.133770379325,7.71475608184158,95.0765698732178,0.982462723707177,0,2.02559913139708,0.0370479623853444,0.582984008316401,0.0135120350762107,1.09307821068921,2.41755387984219,9.50805002848108,28.3620576211989,0.293254468853192,23.4624043173184,77.2652820502568,9.89267466843001,18.6725456227588,0.207589043769059,0.0950041610387293,1.04932991821912,0.16466754264219,0.944654161609201,0.0357211401728755,0.0163672571548381,2.75386346744769,9.95550037257606,0.781828177093907,8.32719769592021,1.31298515517425,15.0049143102718,5.8438468974319,3.34117082639623,19.765210390366,8.1720421065696,4.48880647240614,0.328123473938233,1.16782740450643,2.03701063382441,0.0469467113999694,1.40896095906863,0.114897698136267,0.370522719762917,0.00319624590317732,0.00530685561980405,0.700378472214275,4.99982518159882,0,2.32806513747996,1.28434568826078,0.0197022524387013,0.811451316771546,0.245776492943665,0.0415232383564864,0.756201903092542,3.44791827917057,4.79091968596544,0.0407148095473175,0,0,0,0.0129244619090398,0.0190312473011013,0.0139303283963571,0,0.084120894545128,2.00277968637193,8.85333258553682,15.5547836110511,0.0413764088971999,0,0.413197133920005,0.0110764455966689,0.689733783311751,0.0129039888709245,0.280134010325984,0.872254267247588,2.52716718412634,4.73579373230557,1.02098857744159,0.0305675651371606,0.144613113269406,0.013296065440304,0.0238185814955243,0.0198193609566396,0,0,0.00506855738833805,0,0.00619404536188828,0,0.0135179751029895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00850262633735526
"3","control",3.91387441682562,81.4180501994529,0.0177614755689497,0,0.0348088025220126,0.0105774191776795,0.0151118911955458,4.27283881533872,0,0.0179199466614332,0.0221787412104994,0,0.0549387950991282,2.46077161508781,2.87203923072661,2.3084787579542,3.44771342076446,0.0539080594001967,0.0932458035145984,0.0700719153623747,0.307120802836304,0.0171022012359564,0.0281988186319795,0.0122432050851432,0.0326008060396676,0.052529620178299,0.038719997655145,0.399885015367769,4.62140442461545,16.4031924941396,0.0254787541348325,0.0332054640251261,1.95723931901259,4.72360478237361,12.4707806161511,2.80205825594793,0.00718028500794771,0.0231254407996616,0.0401144627567516,0.0129234502526284,0.103859303558229,0.107758626134313,0.00984352940135272,0.422165652888699,2.80696453798914,0.0122808958982099,0.0194519057380806,0.00628350700841355,0.0820146931235777,0.021827774641569,0.689504110741198,0.116393195415511,1.09403547846043,0,0.391526638545183,0.0122159907903489,5.008569511683,0.0388521514733062,5.44316042248282,4.34543640587298,0,0.0741977174626628,3.8943793381541,0.0200203078805013,1.07567500107903,0.0181285530313073,1.23596757310206,0.0121090783319417,0,0,2.73945181309781,37.0303800828481,0,1.99925398374513,1.99925398374513,0.0165300133628311,0,0,0.088630315132966,7.02416706175045,0,0,3.11639764006421,9.43221678365785,3.38920230551188,0.695707286820365,17.0971571027168,0,1.7910602865607,1.16891354140705,0.25900727544462,2.39848316513096,1.53588152334822,0.112632833388919,4.39350672097848,0.0831037721315561,0,0,7.09922290593001,136.02302983638,6.21339800867913,132.200938718065,3.05474950595968,0,1.70236237065724,0.0686069115645261,0.547716461164885,0.0111211615013862,1.13847417217824,1.07675723990374,4.13374439769055,25.6763895623276,0.260697646015636,32.3709853119529,86.5003713316367,14.232302441601,28.9359247311467,0.593636329607618,0.127237183019795,2.97845488925124,0.0702520650092373,0.703188690729228,0.0801190142681848,0.00984592024674827,2.41501169916237,9.10461385311972,0.117066820010775,6.02414761165491,0.730780938447665,14.9730806669568,11.8038622713701,7.01845494210514,51.9163268868159,17.9043106000403,10.086538419171,0.910866679608901,3.79334144851136,19.0760580941908,0.0220431910303645,2.58656236366055,0.0188246959214801,0.0536819205771448,0,0,0.188934645452798,3.08413867393317,0.0269480320391689,2.09931657173328,0.910443387299451,0.05699502366122,0.53956607473854,0.0757969264929939,0.110698988403716,1.37440827487575,6.04463272994013,6.25527947401329,0.0134528413137381,0.0186187650039918,0.0087081039432052,0,0,0.0270503442297971,0.0672577865085801,0.00738273372925121,0.0489631076939523,2.27385848416376,11.249233948755,29.1108318372783,0.0114803334423965,0,0.464379774612709,0.0373779679781656,1.36601357045916,0.0310866247069779,0.266623246473811,1.16002729402131,4.94836282444165,12.5141204383652,1.85702883160068,0.165848102047039,0.472152801005189,0.0245051577703,0.102289003505345,0.0215645521208535,0,0,0.00843104582127197,0,0.00523648489806099,0.00907369751506332,0,0,0.0141753976781889,0,0,0,0,0,0,0,0,0.0203238311607261,0,0,0.00983659511432045,0,0,0,0,0,0,0.00588884737409991,0,0,0,0,0,0
"4","control",7.00414904286882,140.949531580441,0,0.00497375737657525,0.0428622022641018,0.0211492580608687,0.00441922345827351,2.71814786592682,0.0244399689551146,0.00989629937520746,0.00409763322151227,0.00597783339405091,0.00576360540987519,0.837495392829578,1.76650760119861,0.983508113227105,2.39067454008264,0.434459974626889,0.0583203550634943,0.00578681519173239,0.201347018492099,0.00622369377869905,0.0465167705270279,0.0414088405171845,0.0215620400219327,0.01673862044758,0,0.500096365708809,4.33816877347,13.7251559692649,0.0109529472448709,0.119910458081732,1.91658767517531,3.90183860077187,9.10095304542446,3.22261208451738,0,0.0200956662263783,0.109219975796353,0,0.0324901720373207,0.104080699013876,0,0.945196007938861,3.3892016314139,0,0.004771752593042,0.00574442745923374,0.0372284872937469,0.143768241392811,1.3413157268301,0.0338020889594057,0.71265954762289,0,0.211332372186559,0.00585699135244221,9.28662219271186,0.0640920739412377,9.27105696813219,7.14274159087309,0.0126033519459595,0.10248264489989,5.89044529236473,0.0257158851346909,0.413201362281286,0,1.91401709337192,0.56730935834738,0,0.0161241776475175,3.34674991352676,57.5053936443589,0,2.61623986125678,2.61623986125678,0.0590718971563775,0,0.00881673013206971,0.448660344472809,9.52311707414893,0,0.00607081255373445,2.70158466895377,10.4439174412342,5.13272885795493,0.934388018942628,21.2288312037445,0,1.46437892009271,1.46045979543202,0.473317557164134,2.70714996600795,1.68949773419296,0.235115931938851,5.92013635536158,0.10994877771815,0,0,6.57978283534964,113.712271803501,7.09036187344525,137.765626510179,0.814470477909218,0,1.87162071211894,0.108294388186079,0.765531603946659,0.0620088593226815,0.916716801762102,1.42455377822943,2.17990024397546,21.9702961901414,0.391207739502533,23.8445057545012,75.4874495137299,13.6376965134874,29.1882423920508,0.27312362035416,0.0294502448068355,1.66236572356885,0.0987323662067924,0.985732445207463,0.146489353666733,0.00677998549093193,2.41766428415312,8.37401645683078,0.0676381314830882,5.69045400220528,0.804494357996708,14.1125307909802,12.2842418751275,5.80358356310275,57.3268793871964,11.8510495637555,7.02282313519692,0.498345077024829,2.00099827243753,5.4887881879686,0.135452962755931,1.74089361135476,0.0054078254658615,0.0214487322835445,0.0231252028012745,0.01010342072862,0.121226147778164,3.35330911266458,0.00955508049086002,1.51539756166623,1.18566938585944,0,0.10246023488196,0.219820499548714,0.0910508027373052,1.13854049127878,4.52099424934281,4.2754390437699,0.0124793249755382,0.00723914836757025,0,0.0122414056725105,0,0.00684295888773996,0.0408064125286668,0,0.0977607624261287,1.82957337991432,8.09687572547958,17.7570172845353,0,0,0.267038930930158,0.0190403592648458,0.803318021298261,0,0.302891371513354,0.683644474297784,2.38971398061329,6.24219630975123,1.00428205495498,0.0625154887121561,0.238881830025199,0,0.0218024805556595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","control",5.36727231264052,94.3213117196928,0.00604488179273649,0.00761024310251208,0.0589362215783578,0,0.00637896668221682,6.01807976614961,0.0148395409815518,0.0108731421399911,0,0.00712494050496118,0,2.55131820980236,2.59666484902173,2.44183939818,4.95471485129174,0.466550335948722,0.074301502558106,0,0.257580641029772,0.0205614254454739,0.0199420505442109,0.0177124195909285,0,0.023727592875416,0.00876194990802258,0.459757607081575,4.51319931373708,14.6395256716929,0.0236886668288024,0.105902044891979,1.90752588387249,4.28159376413194,10.2669668725245,2.93886291515368,0.0114901220647229,0.000256250956491127,0.0990047055959159,0,0.0170753543134048,0.195848259109436,0,0.675467357500057,3.51503159624799,0.00739433739551399,0,0,0.0766725751172982,0.0193158825408364,0.424625096654089,0.0218214105009518,0.272150141568643,0,0.042976083666221,0,7.03116486307107,0.00853274007858146,5.17614224932352,3.69422624656534,0,0.0144722271404666,8.07018587405121,0,1.1766601598562,0.00622602145473674,2.78115781274554,0.0709303104023972,0,0,3.59204228818348,59.2138944176654,0,2.42276865051222,2.42276865051222,0.0447058664874796,0,0,0.151233681347061,12.5488047983532,0,0,2.77118218742354,11.6122625659538,4.48568794713531,0.966628520830073,18.9189254532441,0,1.10738527893572,1.27718721428718,0.998391342481326,2.24794312739119,1.54406938695149,0.294940362451462,4.86248624352844,0.338207336211699,0,0,6.69511964548866,124.74302743433,8.55976377694365,136.259089091732,1.27017905510749,0,1.41602664252331,0.132960141214115,0.437162525221652,0.0464429937975459,1.21449023012281,2.01972429135972,2.64245262725552,21.4600635606727,0.336751627662109,24.8912841725925,92.067107491906,13.2630486376996,31.9198426389449,0.406643142960823,0.0303290301681338,2.08882213494928,0.0927041086324736,0.495970568187168,0.130306290177797,0,2.47846069497657,13.6672622303666,0.0303720261049834,4.67330512315254,0.411244019200414,13.9185695302776,11.4575727847105,6.4524010880372,56.3879164654124,11.829939978649,6.75859813829758,0.596113221907696,2.57219300734956,8.98722371101764,0.0244839003425834,1.86798885778523,0.00731349143882773,0.00796557030451306,0.0267438291149855,0,0.0864075304935525,4.84976095848668,0,1.20175923877027,0.695333004145714,0.0373692054310373,0.0776500430875226,0.127033983686704,0.107313524710921,1.10084726484336,4.62992041463532,5.10954902691241,0.0473108905721298,0,0,0,0,0.0170756814788844,0.0205458226233313,0,0.00910132970359926,2.02589060218932,8.7919682332483,18.7408177743967,0.00853420874677247,0,0.182306577840841,0,0.613669936268667,0.00931135089485915,0.281720978448952,0.964127188112299,3.25450047389073,7.37444619569011,1.05512335544041,0.036195375672727,0.0962491770975351,0.00691814242586195,0.0166680233944622,0.0300822593798031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6","control",5.76741924277137,110.92990807115,0.00685367557685325,0.0124264419130996,0.177940063742621,0.0502211107969455,0.0566992452149636,13.5421285380192,0.061626885410388,0.0412843260109813,0.0039833686641679,0.0129322080018366,0.377008476084949,6.81602666166818,0.542860800767568,6.74581926914814,7.84935930281952,0.053628410821011,0.774861408118531,0.475233843478086,0.0790191783295961,0.101860260518737,0.0187333194232859,0.0460777496325081,0.00432314155494267,0.0199734087496424,0.00863125695147122,0.276522156123599,2.27360583294437,6.03933357152562,0.00468146114872429,0.0424481285601459,1.16820923791857,2.38589894745152,5.26585611087959,1.26958578728866,0.00402637980787931,0.0085063804274993,0.013874880013795,0.00411368497007516,0,0.0806159021596283,0,0.590922166289675,1.99424708563536,0.00413357778482917,0,0,0.0175659151611481,0.133434848939883,1.02344071045525,0,0.15755430727081,0,0.0963341173285978,0,8.81029452087601,0.181587722625592,8.92120469206941,5.83287229395607,0.00467801853295555,0.120338885102247,8.85064478183413,0.0155522736610713,0.379931537364981,0.00792272680431839,1.77732895108153,0.499408078150436,0.0193096981756928,0.00763714546953157,5.54380820512997,45.3214192210105,0,1.6048950812824,1.6048950812824,1.05763314576597,0,0.0055614821836875,0.19114506957665,17.516735860247,0,0,3.75691907176815,8.90830584245961,5.87086153166875,0.82103592966602,9.80262212851545,0,0.643461085056607,0.830892551210087,1.04561785697406,1.35839218270003,2.23380410698509,0.26127361384174,5.29454936017618,0.389574498891809,0,0,13.2320439043308,156.017402917765,7.75294072353069,135.120404987773,1.11858466311278,0,2.263694782333,0.112740036697279,1.49593832179268,0.0660269558120103,1.09600863604474,1.75501665272939,4.82598645611719,30.2414581393067,0.528086387579115,44.8711648780622,92.5571868316976,10.9663548138685,21.9468346375994,0.0342766160515575,0.0443160952535363,0.352424923594507,0.0425712974037971,1.10082221969469,0.0713836367427225,0.0432489564693183,3.03396386295936,12.4062551966429,0.149666114517833,7.98696722300871,0.698148868223302,16.6718682887507,10.1289100022297,8.79360200220584,31.7509482379305,8.17113208197442,4.55627500811772,0.182804190884347,0.863283410946622,3.84910394009474,0.171218295150103,0.537787669608918,0.00798965917425087,0.125544593846258,0.0257281718226431,0,0.150294847739449,4.31868819630797,0.00497745035097745,0.757273915404741,1.21690841541729,0.00887004621561996,0.0896748082654768,0.345904635702781,0.0280418250231964,0.476006273344155,1.92929384302725,1.68551987375702,0.0100535973322854,0,0,0,0,0.00502467544661471,0.0054333240072385,0.00371315255527696,0.0138345627893549,1.15450078302041,4.91393492697534,10.4036029658494,0,0,0.128649662838591,0,0.387729261334975,0.00481856590357762,0.215149501308112,0.59283436072524,1.97422498284682,3.97575487607815,0.322466414728117,0.0183564024570738,0.118552379539828,0.00470801202256216,0.0231394909103971,0,0,0,0,0,0.00448836413644582,0.00848859357111998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00710663609710606,0,0,0,0,0,0,0
"7","control",3.956854439038,92.0366225726938,0,0,0,0.0120814415612513,0.00805222462338577,4.39349958976487,0.00682751084905694,0.00397854013391883,0.0186168171750548,0.0149468414717771,0.0166266629060692,2.87646141594026,0.974098541867504,2.74777836051098,3.4615075618613,0,0.0376339138862035,0.0401987572445728,0.0669160780932855,0.0103129056147055,0.00817659332915004,0,0,0,0.00985041731948689,0.182341523969213,2.75912892056854,8.94408545904491,0.0171091456960722,0.0167630733310356,1.4090458692877,2.68747442526201,6.51801276014311,1.52798721494105,0,0.00495310309855904,0.0172640121419077,0,0,0.0780226119131222,0,0.69619641693041,2.69251728574885,0.0264594293002359,0,0,0.0196559464026236,0.0117173283699374,0.226476734297658,0.00954256593586682,0.0836625406612408,0,0.0100299677456754,0.0101680996249708,4.19051511513575,0,3.92437204025843,2.66488093421554,0.010771256781507,0.0080056892739983,6.87168308266836,0.0273487910418768,0.304349543161494,0.00055173154629049,1.90174425148953,0.0156598132395841,0.0106612161348111,0.00653195241556979,3.48645972749377,43.6261137857223,0,2.32708621316086,2.32708621316086,0.0587987501934969,0.00737050288756424,0,0.0173662097112617,8.5819003448321,0.00975548236478086,0,2.33913552383718,5.97496139072047,6.09078046556459,0.26969863952373,11.5594117249248,0.0163737793839224,1.36559233189105,1.40099709277212,0.389176643186955,2.60267458771433,2.25765701462066,0.0192633700726093,6.85146680415815,0.0973746683044648,0,0.00935820570931043,10.9830673930112,182.545062271239,5.23196516819997,168.240488046744,0.791719596684688,0,1.75605346503209,0.130449465243645,1.15047532934287,0.0248697300561048,1.3551109448726,1.12967665076468,3.38020723995723,25.9020009865086,0.27793598067873,44.0129768673397,108.887353827262,6.44964881614366,31.7545750817598,0.00945313683867143,0.151213833674549,0.475191447538289,0.0431232276678192,0.99567253633502,0.0178617447883081,0.0201384369177595,1.33749898697695,8.43132318004706,0.00935334670732427,6.86404738267771,0.235530862074978,14.5070551713765,12.0700896155424,7.61920423832143,46.6287207472027,5.11213840574914,3.10329931424218,0.05549270752487,0.938282684640112,6.22724033747212,0.0462013915551625,0.595096793674828,0.00771428602300031,0.0962066039699732,0,0,0.0218363464258234,3.27436072287235,0,0.633156323028951,1.18513903477441,0,0.0390070019273758,0.263920231847344,0.0107943846297732,0.156972393511859,1.96396628342807,2.13387708545815,0,0,0.00890122946389027,0,0,0,0,0,0.0199306123682273,0.54597609795939,3.7756679274986,10.131276214159,0,0.0100415869309018,0.0129739184314219,0,0.145212202531509,0,0.0278715532871211,0.093104570268005,1.46036501684816,3.97882429056377,0.16196115609106,0,0.0252073643985962,0,0,0,0,0.00986348340213551,0,0,0.00552605050378144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102459698203847,0,0,0,0,0,0.00913231761491047,0.0115108400027662,0,0,0
"8","control",5.96822838948864,77.5832708068869,0,0.0106992505985943,0.0701451851474787,0.0125263226184836,0.0151996245085035,8.4269025090323,0.00526167174931353,0.00838541603787756,0.0101101942283952,0.0218593563987226,0,3.25881744796462,1.50194139940042,2.99530199034569,5.23834034393933,0.0457044257210531,0.076633501013657,0.0313076588177838,0.0605665188093053,0.0193891477978971,0.0227765747925215,0,0.00561228596431196,0,0.019431503477261,0.122189632026337,3.53228704569702,10.341373033093,0.0101586103626177,0.130304379400467,1.66417239637445,2.95490269518203,7.32410036543314,2.55569793308042,0.00994572346994203,0.05962243831102,0.0110852738975619,0.0157311256192176,0,0.0626366535571074,0.0110275654145581,0.398386513424025,2.78744906199779,0,0,0,0,0,0.195376918327223,0.0225105516456954,0.371524691253172,0.00637281974443233,0.119454620479993,0,7.56833299490539,0,2.9440344869301,2.64608649128957,0,0.0246713686524188,8.60620521952824,0,5.50113891160784,0.0120448296226899,2.81158794114257,0,0,0.00917031866127183,3.73917582751659,72.649061723202,0,2.54105241174082,2.54105241174082,0.0691451976898042,0,0.036887262579199,0.0809890380227017,17.1087065102629,0,0,2.29183170206939,11.3153859111385,2.5125928586538,0.61098562096437,20.613968278354,0,0.94378520841228,1.32433126298833,0.259290271263973,2.47927842909401,1.64364958004952,0.156584286072255,5.00014964948954,0.0281566574604455,0.0122558602251714,0,7.82403828532031,119.878671515872,8.17894692502414,130.434343997489,6.06672099897871,0,1.07205237714077,0.0995816077794914,0.329300539893423,0.0855010148667485,0.626248973019869,2.20404936434372,1.91856626896978,17.3338633947748,0.241709940040394,28.9909360464341,76.8613168517008,18.6232980814707,26.914960356114,0.0386761654318183,0.0167881872385802,0.88403228005696,0.0520634582809751,0.191587423875642,0.171594286259004,0,3.88948478569885,11.2363773965207,0,3.8289583174432,0.34766337986451,10.69384694953,12.6771729006854,5.16410380346885,72.0260973569998,23.3067444061539,13.2275768219602,0.268737356570843,1.42032294199544,41.3557268281783,0,0.811188611150266,0,0.0116357362857492,0.0325628286361428,0.00875556598556414,0.0277184037537886,3.47762842831801,0,0.7566972478293,0.466376668538603,0,0.043463423639205,0.0429891293669384,0.562679823071518,0.312350082647934,2.95806910312338,2.3732305590858,0,0,0,0,0,0.0130982702250815,0,0,0,1.10482747540945,4.24789875575909,10.9756848816086,0,0,0.0419998602209927,0,0.550098635712243,0,0.445302563230566,0.111139745504675,1.38867876756487,4.36961122871209,0.116280203514883,0,0.0720623217994222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
