"","id","label","znf207","polr2g","sae1","cap2","acly","pea15","dctn2","sf3b4","fcn3","clec1b","psmd4","cyp1a2","parp1","dbh","ecm1","col4a1","nat2","polr3c","mt1f","lcat","cs","ctnna1","copa","vipr1","scamp3","hgs","tomm40","thy1","top2a","c8orf33","pttg1","prc1","igfals","cdc20","pogk","creb3l2","aspm","mt1g","slc39a1","psme3","lsm2","nup205","cfl1","psmb4","plod3","b4galt3","irak1","ap3b1","neu1","nusap1","stip1","cdk4","fam20b","ccnb2","apof","kpnb1","hamp","srd5a2","aatf","gpc3","snx27","nploc4","gtpbp4","lamc1","lmna","cyp39a1","slc41a3","plvap","mt1m","ckap4","chst4","mcm3","ncapg","prpf3","capns1","kifc1","atic","pck1","atp6ap1","ptprf","mcm6","gmfb","cyp3a4","smg5","dnmt1","mpv17","kmo","dap3","dars2","aurka","mt1e","gnpat","kbtbd11","fos","mt1x","clic1","cetp","lsm4","cdc25b","ass1","mid1ip1","vps37c","trrap","acaca","sac3d1","slco1b3","s100a10","cnih4","hcfc1","rnd3","gla","cdkn3","gba3","cln3","fbl","bcap31","gpaa1","tbce","sqle","ncapd2","dnase1l3","lasp1","tmem106c","zgpat","ghr","actg2","mcm5","tuft1","gnpda1","pygb","tkt","slc22a1","pafah1b3","rusc1","mapre1"
"62","GSM890312","control",8.242822041,9.390317508,9.696917243,7.344591569,8.128400163,8.669170812,8.899688355,8.616184525,12.64241176,9.52316236,6.570515494,12.4144471,8.932348881,7.803173079,7.022883376,8.643515013,8.650036576,8.180885474,11.99581275,8.987413395,5.910094472,10.15960715,9.603139733,8.149752796,6.260817017,8.303893775,8.469426218,6.4895841,6.935672956,7.872883152,6.811587067,7.003440519,8.228851591,6.718344679,8.389504823,7.920733726,7.018062755,13.60277654,8.46367358,7.374150306,9.034441508,7.408197461,10.58124384,9.939041936,8.514631452,7.253679654,7.890734756,8.78156071,7.760839937,7.136607312,8.059676811,8.293259062,8.35630671,6.563558272,10.20316224,8.997126838,13.76026555,8.155541589,7.454243165,7.618483292,7.714636235,6.972715324,9.006515522,7.769733662,7.820103049,7.607230568,7.546637774,6.784805326,9.959599119,8.323869476,8.656685771,7.211821249,6.553143933,7.157003698,9.254415823,6.355133486,9.704461587,9.622502455,9.718937258,9.409276415,8.547305444,8.880514696,12.14282046,7.079966123,7.977524224,7.205640102,8.988086925,8.680137208,6.857566742,7.456075796,12.86629027,8.012264892,7.338471066,9.504239895,13.45388931,9.185595289,7.706157346,8.535633187,6.342249409,11.99947376,7.972982574,8.352295931,7.698102647,7.082953611,7.513848267,9.275550624,10.78075596,8.85652642,8.202167901,9.810716333,7.632930332,6.586126559,10.54669956,7.133150898,8.351772163,9.727681953,7.810574483,7.675527545,7.492852995,6.29678522,10.22455817,10.26192828,8.707031095,7.793801486,10.64593819,6.893802895,7.933747627,7.490947145,8.60600404,7.100011645,8.764599076,9.881191155,7.147297433,7.409391387,8.946103481
"63","GSM890299","control",8.237118539,9.429533922,9.713628925,7.71489035,8.41537358,8.252790073,9.293884208,8.515111982,12.33652662,8.498683429,6.718815132,12.39229116,9.256130735,7.718172634,7.132196606,8.326140415,8.885030182,7.840796624,12.27964385,9.099523373,5.983653428,10.2213111,10.41242884,7.767400162,6.358183896,8.213233118,8.446428416,6.525077121,6.380794279,7.692721515,6.750957448,6.503114823,9.289831352,6.292105709,8.378089016,8.121705516,6.884761791,14.10937488,8.731557564,7.242815735,9.348473145,7.552382768,10.08930544,10.49361526,9.202817584,7.499788502,7.812689978,8.81472259,7.871384627,6.94719992,8.231518509,8.608051877,8.206218508,5.918063839,12.02520096,8.349587074,14.27117145,7.814513143,7.511500568,6.83582032,8.123131683,7.236813472,8.843883821,7.711857005,8.330884313,7.397461903,7.852056086,6.635665207,11.12016995,9.030402931,8.309628161,7.151043859,5.977397712,7.203266989,8.34193088,6.160055556,10.12174617,10.18837145,9.616635154,9.473530646,8.266047634,8.577233772,11.2104004,7.408605211,7.837125033,7.325012908,8.120255867,8.962385196,7.023269419,6.711059424,13.45388931,7.87719671,8.244448067,8.6545725,13.32662691,8.701846794,7.637693111,8.79603918,6.146656941,12.06867623,8.185029711,8.256049464,8.079017543,7.649878812,7.884894686,8.404509596,9.966494797,8.593390482,7.781997468,10.17053885,7.593705206,5.969254457,9.890704837,6.975224695,8.46223174,9.866896578,8.0559615,7.590132967,7.816850308,6.605735878,9.60123684,10.69928052,8.297899857,8.555234965,10.4266065,5.707311572,7.789997154,7.386910935,8.432440715,7.154367401,8.785709721,10.46023603,7.406373634,7.260539307,8.262248661
"64","GSM890253","control",7.971983801,9.233628732,9.310101056,7.022304848,8.374521535,8.38672476,8.942653529,8.379477556,12.91277898,8.499713565,6.906632861,13.25303578,9.195542287,8.344687284,7.851422013,9.175541227,9.377239464,7.961027704,12.8609055,10.50862138,5.957272056,9.923614188,9.378873813,8.83238108,5.919985306,8.353215214,8.258947267,6.747907942,5.971184754,8.07866438,6.879023528,6.2005585,9.857450142,6.166754811,7.9585923,8.230186462,6.743432454,13.81974006,8.192196287,6.809805642,8.878000508,7.251700331,9.745833398,9.59378497,8.987413395,7.73497368,7.768875954,8.412108103,7.5987651,6.670465701,8.657780194,7.961346668,7.931300985,6.095036224,12.43253718,9.023325268,13.28564894,7.422861411,7.46445074,5.987961516,7.675755085,6.803999613,8.500193353,8.31136169,7.857541161,7.879709111,7.532585919,6.797778929,10.52993362,8.755745087,9.170302746,6.659593192,6.047229968,6.876399005,9.335466047,5.968864507,9.407558467,11.21290597,10.25479246,9.508226929,7.39058265,8.60600404,12.59879676,7.217290225,7.439374497,6.714281393,9.328247918,8.454871277,6.685651624,6.416311741,13.06613143,7.537395379,8.2882499,9.723317423,13.12937693,8.648386846,7.008758831,8.658279258,6.085103268,13.71364053,7.048286081,8.627849313,7.66090392,7.012234237,8.048238057,8.562896233,10.15444369,8.498683429,8.009529231,10.26462763,7.087426275,5.749100067,10.37576076,6.650598565,8.329151136,10.19251284,7.749585059,7.129133158,7.121662195,6.172107724,9.658300338,10.19623539,8.449908757,8.075206351,10.21987141,6.97394385,7.257773605,7.088572239,8.131356931,6.574161121,8.742613434,10.09350274,7.580217354,8.393836535,7.821213229
"65","GSM890542","case",9.499156295,10.35747928,10.56812291,9.213391379,9.398547108,9.778354998,9.551642976,9.826289209,8.472377169,5.586156729,6.739170743,6.365421857,10.60699027,6.010353374,6.822440797,10.62286585,6.201374781,8.953299182,9.13881831,7.813056767,5.942532387,10.84466581,10.75846471,6.866140399,7.012439273,9.915316271,8.998785831,7.938430328,8.55000598,9.256990676,7.573259109,8.010522988,7.010153146,7.71338091,9.443164413,9.764821181,8.345682176,8.132387031,9.779140884,7.805909308,10.37118159,8.791901029,10.31010575,11.51799085,9.235689469,8.125537147,8.68962819,10.16041467,8.841333512,8.28659582,8.957007975,9.841527565,9.113428952,7.740628426,6.387366387,9.786411992,7.271418532,5.777213023,8.343185743,12.86713787,9.094114138,8.088369689,9.183366117,10.83997019,9.321191467,6.711212034,8.828044419,7.693786249,6.173227014,9.297331749,6.679087727,7.627987154,7.384001417,8.375921758,9.669170547,7.1029256,10.63046176,7.933166463,10.63837049,10.18555986,8.543708971,9.407114187,7.129292771,8.683030912,9.01321456,8.184210835,8.423924162,9.74034437,7.31524139,7.92100253,9.560202921,9.619886633,6.344079983,6.767762741,9.385084322,10.48859862,7.194567002,8.872259484,6.666844682,11.33358043,8.822553371,9.306107373,8.789118289,9.030339513,9.018581217,7.751252419,11.61220453,10.3024986,8.748535908,7.256530975,8.415706046,7.722601843,8.44803284,7.593662269,9.878466008,10.50737411,9.222871586,9.28872537,11.4568146,7.679404298,9.493475794,11.37919599,9.246842992,8.593862323,8.69184572,8.177903412,8.522811996,8.127729125,9.470829887,7.279229618,9.634387892,7.508811973,7.442797409,8.650127023,9.445845188
"66","GSM890321","case",9.771528029,10.57548934,10.95217476,8.238670652,10.32122543,10.01898072,10.47884062,11.03795195,8.371604992,5.829059448,6.810473126,6.092361503,10.49911941,5.786971315,6.949085787,11.50910786,6.208499713,9.40481933,7.555369915,6.030691169,5.909341006,11.48069262,10.79739151,6.796844922,7.030971033,10.48742416,9.40481933,9.580813128,9.174113827,8.57242157,8.018955679,9.362813873,7.507713662,8.616606582,9.950591234,10.16500817,8.049160567,9.177907962,10.22024694,8.715607424,10.72858111,8.849645515,10.94149572,11.26042912,10.75057587,8.708291996,9.15826924,9.866714408,8.70150682,9.048438661,10.50553064,10.05425641,9.850004798,8.385863554,6.045894348,9.800046567,8.891902088,6.383502348,8.917598303,10.31791763,9.603693427,8.164205154,9.467163556,11.60128783,10.18722764,6.290480894,9.268959422,8.17992695,6.180006026,10.41349045,7.220785982,8.529546346,7.547594806,9.171075272,10.8088197,8.407662767,11.30925847,6.682348254,11.64094126,10.09698978,9.628045375,8.62365276,6.208499713,7.659437013,9.324621452,9.107409816,6.396783,10.02338546,7.555369915,8.450318766,8.762293691,9.168148066,7.440233817,9.328679895,8.762293691,11.08359568,6.810473126,9.648324342,6.730558861,10.59347413,8.529546346,10.04691183,9.409927757,8.400821975,10.50860197,5.741945442,11.37823524,8.743757605,8.495358788,6.769257775,8.389506338,8.055573105,5.946307571,8.537296353,10.05667927,11.42674239,8.98665738,8.238670652,8.654753775,8.670154053,6.357172402,11.2896968,9.821055717,7.647683163,6.121587667,8.03954528,9.484802131,8.533225278,10.09852734,7.619601648,10.54920451,6.572168826,10.1997119,10.78431741,10.31791763
"67","GSM890232","control",7.767400162,9.228248669,9.412710071,7.206791177,8.309207436,8.341076794,8.66372963,7.711592639,12.94333575,9.731863936,6.859728733,14.0199876,9.054035573,7.173877297,8.057792637,9.139301988,8.509158808,7.326115006,12.13875013,9.477937708,5.778791249,9.830929205,9.407558467,8.606976192,6.07521014,7.793801486,7.667731753,6.262921249,5.952012815,6.63757996,6.687863469,6.105824012,8.355854786,5.884790265,8.389080665,8.106249398,6.692131006,13.80537116,7.861367745,6.318918713,8.142017759,6.572926737,9.569336381,9.691801248,8.49574252,6.882384032,7.615474901,8.423189489,7.54570621,6.323846865,8.285680529,8.037449033,8.046318603,5.987700275,10.05240509,9.352622546,13.81974006,7.482824681,6.774587318,6.459082011,7.543615007,6.054914469,8.8638592,7.953763921,7.984879419,7.565319955,7.73745829,6.789562946,11.88026297,8.913321685,9.026995238,7.184303073,6.056019444,6.719637534,9.296297764,6.090120711,9.367950049,10.98194036,8.980077186,7.883247194,7.862593935,8.343314213,11.92213209,6.054661441,7.901325945,6.524965823,9.128312031,8.927140339,6.086351368,6.182230825,13.42503637,7.10066691,7.444278652,9.651151976,14.16346423,9.031106914,7.897811848,7.940011187,6.508744885,12.69783408,8.010865187,7.859456445,6.667312109,6.2688288,6.742988085,9.658300338,11.14511238,8.532610666,6.879778191,9.473530646,6.745428347,5.831235945,10.15444369,6.483987707,7.745500216,9.367201246,8.203321913,7.170607041,8.159817635,5.912169945,10.3060833,9.382355028,6.95822421,8.77092975,10.68990715,5.980594847,7.554819276,6.294803311,8.17351947,6.296567033,8.674207052,10.39809037,6.697087965,7.691046476,8.757954956
"68","GSM890228","control",7.877788762,9.4187442,9.573410964,7.094695103,8.154730046,8.670893388,8.887383498,7.931300985,12.6275518,8.829898854,6.708899284,12.49243536,8.788177608,8.065893326,7.223677802,8.497619732,8.924526612,7.571397879,12.84964645,9.74479241,5.986790918,9.775966237,9.619666805,8.205779308,5.901739123,8.153966217,8.240377004,6.261743154,6.037296262,7.716164201,6.782891778,6.339123858,9.625439962,6.050807493,8.059975163,7.975887765,6.744590088,14.34930068,8.042600641,6.649228465,9.273119858,7.198650856,10.40083495,9.866896578,8.441346848,7.297114645,7.45734573,8.420780072,7.887063211,6.29766218,8.226259931,8.061784034,8.0071502,6.06044308,10.81362434,8.413005546,14.16346423,8.147513088,7.014799333,6.546012063,8.04528044,6.552144187,8.570976046,7.907057931,7.889516771,7.802022401,7.986634194,6.338642031,10.5550656,8.505918903,9.049301363,7.047543965,5.769839119,6.577851151,8.651069319,5.97586377,9.326554679,11.36708748,9.819727634,9.725405608,7.991396246,8.769158773,11.88026297,6.712532423,7.790890997,6.773178501,9.068444982,8.674728995,6.700743547,6.883023087,13.55419679,7.669493594,7.981770439,10.13143738,13.57836863,8.810510626,7.565110291,8.846361041,6.687863469,12.62226742,7.122981086,8.262632974,7.50513427,6.618434968,7.104851891,9.138519405,10.07147151,9.164931151,7.676005225,10.50691344,7.619271282,5.717570555,11.35516664,6.471136749,8.702432332,9.641994198,7.71489035,7.403151634,7.526346187,6.344603613,9.885904806,9.960796085,8.319944096,8.708827541,11.03312201,5.920357474,7.443432907,6.827522447,8.354085006,6.879778191,8.557307242,10.41421375,7.309802723,7.555284358,8.421298142
"69","GSM890435","case",9.486209503,10.81330966,10.12828021,10.18672538,9.995507031,10.64910066,10.05136213,10.89019784,6.576150238,5.835671158,6.657580759,10.0649171,10.45028857,6.130510527,6.775352409,10.4719289,6.211005041,9.773262108,7.080597089,5.964721008,5.676629492,10.89929021,11.96867685,6.53684656,8.140914562,9.895876041,9.712694954,7.811753177,10.03873042,8.953299182,9.28872537,9.009466207,6.149846289,9.94177544,9.268323467,8.190743315,9.788023173,8.234723373,10.88560651,8.433967289,9.977669186,8.949627187,10.63293073,11.8359464,9.417926506,8.536709716,9.471483253,10.35289011,8.396743013,8.726147821,9.922550823,8.374155112,8.343918372,7.807210641,6.977750201,10.38818922,7.282639179,6.298918004,9.016451116,12.04576089,9.649118829,7.967255824,10.0891366,9.652072016,10.35997121,6.561551699,8.501511642,7.511213709,6.465079132,9.07606036,6.738656613,7.715786277,9.114597614,9.422601475,10.43822697,7.486417016,11.39375599,9.110090407,10.35389203,10.4404247,9.707340802,9.8449244,6.194935379,9.273671688,9.201781174,8.916647691,6.650712273,11.31139009,8.470066868,9.784108672,9.086424126,9.278512216,5.956435108,7.05831773,11.44407257,9.365385037,6.716928285,9.909254164,6.361727579,11.07520336,8.473195404,9.601758944,8.291081585,9.791341833,9.520425522,5.836460671,13.56817092,10.51098466,8.519943399,8.142712114,9.543071589,8.650934611,6.501597917,9.145116295,8.427653618,10.4020865,9.291234057,9.248614153,10.05717404,7.067358778,6.55833779,10.78727445,9.39928869,6.861220391,7.741136724,7.599307157,9.410529252,8.791901029,9.961159096,8.124582254,12.64502253,7.074173888,8.860678643,10.25362586,9.29857883
"70","GSM890238","control",9.138519405,10.09883042,10.03011794,8.396217775,9.69389321,9.767281733,9.255264439,10.11123973,7.751017695,5.796878736,6.636332909,6.144337219,9.124596058,6.059803928,6.457163206,9.824128765,7.711592639,8.870617782,9.786025441,8.43105436,6.018998194,9.882442157,10.02353187,8.13579949,6.324942397,10.08284942,9.83816835,8.45874609,6.169094306,9.076196841,6.618195719,6.776364337,7.816586549,8.141627407,8.58261252,8.137809293,7.685823569,12.24252158,8.591886722,6.998181773,9.855200838,7.509769047,10.61947725,10.25479246,9.964151416,8.154329418,8.378089016,8.563929394,7.467301296,7.905422833,9.616635154,7.957531063,8.417164029,6.237378944,11.21539562,9.441169418,8.593981976,6.357665959,8.346885212,5.955587766,8.026975349,7.785256345,9.188762243,9.663497197,9.692782454,6.15597979,7.772410713,8.251529836,5.828396401,8.909311011,6.900757439,6.482113061,6.079488478,7.806373519,10.16503571,6.522532175,10.00825621,8.039856491,10.94440286,9.639892284,7.567228611,9.432128974,10.53825127,7.374361067,7.677851357,6.740316283,7.492375538,8.281843859,7.66721019,6.63004655,11.50650564,6.645563114,8.393339297,7.761633485,10.07018743,8.15711581,6.75377606,9.305992647,6.533796384,11.71737444,6.785367069,9.769325321,8.38079669,7.880980174,9.286700652,5.80351886,11.32591922,9.096736258,7.838360623,6.358430664,7.702506482,5.738299491,9.411929523,7.039533061,9.439312055,10.66482272,7.527964991,6.582385623,9.247197114,7.277502445,6.510713847,11.30125773,9.808590368,7.015751862,9.194908943,7.424126263,7.481059016,6.502496066,8.411191334,7.933747627,9.225317015,11.36982996,6.827934783,9.368721814,7.253994934
"71","GSM890349","case",8.923658631,10.55045432,10.95377618,10.82225653,9.693315521,9.788023173,9.751956978,9.943672467,6.672841826,5.662117559,6.969976561,10.34400791,9.929702277,6.031522412,6.789917562,9.813894145,6.76759843,8.653938877,7.868017713,5.725273391,5.80899548,10.70937,10.77692482,6.779791347,7.344840776,9.453765715,9.289332674,7.640299476,9.201212641,8.416054871,8.037562784,8.001609331,6.245888871,8.626283985,8.53031112,9.149633546,7.77753107,11.60245947,10.14122633,7.437553653,10.59030015,8.915138718,10.8163821,11.64094126,9.87142615,8.659948656,8.120169161,9.917167119,10.12231382,7.681997872,9.283442625,9.818184033,8.972316882,7.817951298,7.317661514,9.274942132,6.959394105,7.275994379,8.661313715,9.156002059,8.922127895,8.049160567,8.912097094,9.452426263,9.033599482,6.417690787,9.661385247,7.584560852,6.442904429,8.721292294,6.469944017,7.819180669,7.376787488,7.781362352,9.982932972,7.365217243,10.98196692,7.065541713,10.95698762,9.311727562,9.486854881,8.871797417,11.7195299,7.472975671,8.389506338,8.181906905,6.919541322,10.05425641,7.737451329,8.499953817,10.44532674,9.304908205,5.791175266,8.907180658,11.35404602,10.34720567,6.972326445,10.01499592,6.450880968,10.45398856,8.654753775,8.81686463,8.514903911,8.166474074,9.177907962,7.716498786,12.64502253,8.92161314,7.812510048,7.500968964,9.245020011,8.253316042,9.095951478,8.185548446,9.153672656,11.38982285,9.565935383,9.178558107,9.987554147,7.052294082,7.784387718,10.56945911,8.950679215,6.977832553,7.298859534,7.696931336,8.475084275,7.25440009,9.119110309,7.401831917,11.0599835,7.815634549,9.388392452,8.609619818,8.9834239
"72","GSM890163","control",7.984200102,9.324198289,9.229676175,7.229565428,7.991396246,7.878456138,8.797259902,7.892352813,12.0497496,8.835498029,6.616999277,12.62226742,8.536969213,7.463205249,7.059601155,7.983855389,9.61470075,7.692986436,13.36310831,9.712631941,5.823060013,9.708611141,9.473530646,7.98731229,6.045131205,7.776743646,7.891735027,5.960306758,5.949617241,7.658745358,6.554554541,5.859316492,9.465341528,6.056870065,7.702506482,7.810574483,6.648419482,14.32740642,8.563929394,7.142546489,8.910722842,7.472172167,9.349246435,10.14209923,8.497619732,7.063759417,7.573905933,8.534573331,8.162254652,6.569221287,7.958237266,8.269516764,8.123512668,5.729496231,11.96759081,8.75969563,8.297899857,8.823783492,7.393451953,6.420518939,7.664869542,6.911433472,8.32206416,7.475264132,7.752135475,8.376220157,7.678408777,6.686258738,11.27642002,8.179590131,7.299779732,6.75361158,5.840591057,7.052176857,8.63112632,5.826937649,9.388726663,9.584784555,9.043178999,9.23458199,7.18906302,8.53413552,12.53112742,6.904194553,7.316578469,6.929704553,9.312575953,8.960990521,7.051869931,6.677262514,13.47431072,7.960644492,8.303508225,11.41507367,14.05417949,8.411653816,7.138238609,8.578909067,6.022007807,13.86517288,6.929984491,7.953404669,7.478559985,7.590368633,8.102599006,9.613727875,10.25327772,9.42598064,7.531206973,8.48396513,7.223516346,6.094352693,11.05840266,7.406373634,8.096255953,9.830929205,8.017820493,7.719532749,7.656924894,6.17409068,9.992397055,9.218977709,8.398134054,9.799696164,10.9221858,6.023147831,6.951863477,6.687808062,7.693275004,6.679126597,8.344246765,10.3305337,6.794679392,7.40294883,7.64234766
"73","GSM890401","case",8.656100023,10.46694499,11.01471458,9.545901735,9.352472057,9.472291475,9.461844533,9.499156295,10.54190716,6.488958676,6.606080296,7.223339235,10.18772989,6.042678115,6.616772963,9.873144629,6.965264354,8.869831782,13.01145467,6.105294527,5.983390536,11.13554929,11.84146982,6.908581192,6.522650271,10.07975759,9.584194722,6.894541819,9.332393641,8.153006386,9.115790629,8.550760641,6.271266529,8.995576944,8.432850355,8.991424904,8.496130794,14.42830808,7.993049354,7.920466147,9.620615897,8.888263423,10.21280681,11.57026301,10.65181557,7.929364826,8.810300293,10.55294467,8.469343266,8.009350587,9.581219861,9.643692117,8.446952982,8.10352751,6.29193993,10.02287647,8.879684413,7.369639056,8.791901029,11.78392771,8.323721644,7.997843309,9.325597905,9.932262126,8.672018109,6.217694154,8.848643782,8.153931896,12.09851278,10.17862612,6.448015829,7.872198673,7.918000013,8.211458175,10.46812281,7.52160718,10.71901132,7.667947755,10.7754629,10.46442599,9.115248015,8.924662979,8.780581005,7.826196387,9.428608114,7.418585232,6.362938038,9.945581583,6.985434463,8.894142317,13.69605969,9.324286586,5.717353265,6.789417376,13.59396985,9.698125563,6.818901927,10.34184353,6.421095256,10.92585578,8.246970669,8.848153095,8.543708971,8.38470096,9.098774804,8.333608251,12.47305988,9.818968242,8.642432916,6.585459462,7.781871847,9.525550901,6.836760053,8.101621424,8.719080847,10.4719289,9.611790263,9.486209503,8.988444163,7.399786647,9.191587897,10.83997019,9.217494338,7.145147992,7.406761619,7.881017364,8.711632386,7.723637515,8.444714991,7.639359933,10.06205791,7.593865081,9.102723128,8.702977014,9.776598882
"74","GSM890454","case",9.589192416,10.98196692,11.33169392,7.770969703,9.532567947,9.702549439,10.1705914,11.40424141,6.014493548,5.6711955,6.637767891,5.709200048,11.11469775,5.851899138,6.526806111,9.62363056,6.112133489,9.819792673,8.068565845,6.094142016,5.8604809,10.31124215,11.13020232,6.701943918,7.544902849,10.22123444,10.23283421,7.710985795,10.44412925,9.211039941,9.273088367,9.828042015,6.479456133,10.44532674,9.958286102,9.110653806,9.763225641,8.769809479,9.582052348,8.21240667,10.64247973,9.401389622,11.5772241,11.60712098,10.65459953,8.795521325,9.954739947,10.19080637,9.137088943,9.143347689,9.793146464,11.08880888,9.838038634,9.262882809,6.540244672,11.26448524,7.254854974,6.164732523,8.973359986,10.94384703,8.963611408,8.005115503,10.87140497,11.57940496,8.121418231,6.323476872,8.961547252,7.300280232,5.881411033,11.19853745,6.626746692,8.922127895,8.881130143,9.015905695,9.981236072,8.631178174,12.08913722,6.659706846,11.10376112,9.776598882,10.70789729,9.580406394,5.774283979,8.174451496,11.04116272,8.738579659,6.548912481,10.39264988,8.302628544,10.19816133,9.042249493,9.089186767,7.45335144,6.195422463,8.885717557,10.61251298,6.67132552,10.28420756,6.185537698,10.08459463,7.984044816,9.706538963,9.583470956,7.794394116,9.74782601,5.75495553,12.07336007,9.993781454,9.947373373,7.929913425,8.947179549,9.558715995,7.497442639,7.46026853,10.57312296,11.27799705,9.51481297,9.395227223,9.433908015,9.570926478,5.981314013,10.43931168,9.841527565,7.48463161,5.888936911,6.81060974,9.68557587,7.670941878,10.08730268,8.745815745,10.2436437,6.489679496,11.15905061,10.17659249,11.42674239
"75","GSM890265","control",7.98110164,9.100243908,9.387958412,7.20514833,8.161426318,8.437929834,8.728673451,8.400352459,12.35633997,9.276254062,6.62284049,12.43692094,9.106835719,7.657670833,7.292357765,8.155939785,9.934227532,7.742783706,12.3832945,9.273119858,5.757640264,9.78271588,9.812901067,7.937404355,6.56712828,7.916028846,8.021780995,6.547844226,6.976710981,7.494693452,6.841835489,6.899331047,9.346010678,6.800818361,7.828765985,8.003741503,7.060392731,13.81974006,8.278956614,7.175166212,8.729326863,7.554079033,9.86806422,9.870484629,8.550740916,7.21089712,7.70586859,8.858310162,7.807271558,7.007707665,8.2643043,8.113931,8.063641748,6.331177935,11.08073413,9.014238287,13.95010786,8.029449199,7.376829608,6.129968622,7.765383476,7.013940215,8.590871822,7.66090392,7.588400297,8.183574357,7.403151634,6.716237443,10.10006026,8.314079636,7.813572854,7.054373009,6.547433255,7.106442216,9.106053076,6.440085265,9.657242943,10.52121968,9.344448691,9.000499774,7.95042608,8.616184525,12.25073527,7.090775508,7.830576217,7.15477658,9.436626669,8.865662112,6.999689441,7.003056097,12.68235513,7.995717505,8.571526348,11.23913518,13.11549779,8.833016057,7.255309524,8.480560716,6.687665492,12.81542011,7.139437471,8.102599006,7.58714572,7.360927123,8.069655422,9.842629443,9.764919391,8.861440358,7.817751846,8.98274253,7.304080261,6.431609036,10.72422953,7.00202678,8.282677961,9.743567118,7.72371305,7.569718437,8.272800258,6.680018452,10.2717859,9.965301325,7.997439279,9.026251982,10.99040508,6.028257482,7.448274501,6.686897278,8.487425069,7.024057351,9.041009152,10.71513691,7.245854451,7.557391654,8.374095421
"76","GSM890518","case",8.971233484,10.38354418,11.12673221,10.07380607,8.865936771,9.5019253,10.32004283,8.760406022,7.224191703,5.670410011,6.617911905,9.675444073,9.574681465,6.436570418,6.737014505,9.233881821,6.744896559,8.509798161,9.516931422,6.977922041,6.021777738,10.40422488,10.15536425,6.722764661,6.429708555,10.32122543,10.04360017,6.9964703,8.881130143,9.037845924,8.40731044,8.377729999,6.359730215,9.640605321,8.66043149,8.872773971,8.37051393,11.48069262,8.955490988,7.716733409,10.70937,8.197207396,11.43977744,10.39492788,8.991962118,8.44624904,8.878684612,9.272524815,9.527648066,8.580999644,8.901721353,10.0417211,8.447719912,8.404435012,8.667750349,9.927088115,7.94199132,7.526650443,8.057368549,10.5854947,8.805355892,7.648460051,9.808753613,8.692701952,8.474700565,6.66293125,9.238208704,6.618140823,7.322289682,9.23625979,6.362691707,7.69737008,7.917439654,8.040414923,9.559406485,7.252879914,10.8148091,8.687052488,11.27606391,10.23695104,9.291234057,9.426571917,8.5003295,8.442022616,9.379742884,8.305033999,6.628266581,9.576859303,7.672128675,8.342831384,11.15718545,8.726545709,6.058075404,7.725315453,10.38818922,10.78150297,7.014085996,10.29802323,6.268412697,10.78431741,8.910135899,9.07224145,8.51839161,9.013808887,8.671632232,9.043283635,11.63637342,10.2179979,8.983906273,7.752961428,8.868348482,8.152397782,7.733397508,7.556381605,10.47771513,10.42726738,8.573601013,9.130898328,10.25362586,7.78462776,7.625303658,10.93771398,9.014809129,6.946058929,8.150523713,8.486757141,8.36449754,8.001609331,9.389785475,7.446709433,11.57026301,6.441493477,9.211039941,8.085005852,9.324286586
"77","GSM890398","case",8.72218383,9.784870297,10.2392634,8.666911905,8.690998554,8.949627187,9.550879204,8.34603433,6.583334665,5.545732891,6.741706154,12.32440785,9.584194722,6.10201549,6.682206491,10.80735408,8.140300537,7.75496288,8.790932574,9.587030596,5.982013352,10.12729709,9.881976162,6.708823978,6.023399066,8.318381136,8.56336757,8.005115503,6.35751817,8.542142292,7.304239807,6.525711723,7.724138978,6.312172451,8.085005852,9.571732053,7.068464306,12.12423248,8.637212329,6.814015376,8.964090278,7.770205572,10.24262019,10.35859969,9.802066842,7.408474113,9.066192775,8.990951514,8.138489111,6.690929113,8.410095853,8.332188459,8.341348137,6.372907824,10.12043545,9.649118829,10.30900837,8.50341891,7.729927857,5.926543061,8.36307437,7.664925855,8.957988544,8.551969132,8.688339167,6.673726787,7.992464188,8.612381275,7.332395469,9.116351145,6.475880585,7.419859794,6.115685568,7.454130363,9.907510858,6.187975547,10.20019203,8.549224758,9.771528029,10.66128784,7.971002013,8.944616101,10.22973374,6.536103379,8.176050366,7.237223581,9.209918575,9.715927082,6.573321067,6.942993375,12.44818072,8.389181776,6.951938566,8.753496354,13.3775054,9.386506376,7.491156938,9.457128301,6.262530453,13.31044976,7.930430454,8.418571425,7.907179532,7.358041584,8.419952897,9.442485298,11.33575828,9.314277316,8.138772027,8.872773971,7.62166833,6.188193541,10.42726738,7.420585052,8.184210835,10.18772989,9.65976318,7.891287296,9.413916129,6.245856634,8.902715638,10.19080637,8.429898866,8.972316882,9.963869207,7.229868716,7.51578757,6.583741439,8.428777627,6.737051911,8.818372649,10.0341155,7.445391642,8.03843521,8.518046981
