,epoch,n_pre_layers,loss_critic,pred_fake,pred_real,loss_gen,norm_gen
0,20.0,3.0,11.440103530883789,-0.2600858807563782,0.25019049644470215,-3.1363184452056885,17.747285842895508
0,40.0,3.0,11.269790649414062,-0.1354162096977234,0.40360188484191895,-2.96260929107666,16.897960662841797
0,60.0,3.0,10.322084426879883,0.2023145705461502,-0.05601052567362785,-2.8004953861236572,20.14205551147461
0,80.0,3.0,10.248597145080566,0.2635398805141449,0.04261833429336548,-2.6512291431427,18.444551467895508
0,100.0,3.0,10.618314743041992,-0.10863097012042999,-0.09856589138507843,-2.9843838214874268,17.7387752532959
0,120.0,3.0,10.487777709960938,0.4623112678527832,-0.028630470857024193,-2.4010467529296875,17.520259857177734
0,140.0,3.0,10.956512451171875,-0.10989119112491608,0.028145145624876022,-3.026765823364258,18.483428955078125
0,160.0,3.0,11.316229820251465,-0.11575095355510712,0.3473675549030304,-3.0418832302093506,18.655336380004883
0,180.0,3.0,10.152820587158203,0.18439361453056335,-0.25949984788894653,-2.7101640701293945,18.075504302978516
0,200.0,3.0,10.902708053588867,-0.024541079998016357,0.15483014285564423,-2.9029481410980225,17.785917282104492
0,220.0,3.0,10.099246978759766,0.15972046554088593,-0.28882354497909546,-2.729111671447754,17.972307205200195
0,240.0,3.0,10.415763854980469,-0.2687908709049225,-0.5413702130317688,-3.1264030933380127,17.419879913330078
0,260.0,3.0,10.594429016113281,0.31658124923706055,0.14213861525058746,-2.5266709327697754,17.171518325805664
0,280.0,3.0,10.69997787475586,0.2942731976509094,0.1485840529203415,-2.5412235260009766,17.038862228393555
0,300.0,3.0,10.515289306640625,-0.026218127459287643,-0.02201666124165058,-2.8803048133850098,17.35857582092285
0,320.0,3.0,10.617887496948242,0.12689462304115295,-0.020427796989679337,-2.795891523361206,18.593019485473633
0,340.0,3.0,10.59409236907959,-0.24795982241630554,-0.4511462152004242,-3.1574597358703613,18.34762191772461
0,360.0,3.0,10.150076866149902,0.44906026124954224,0.13266193866729736,-2.421431541442871,17.645694732666016
0,380.0,3.0,11.338385581970215,-0.0700949877500534,0.04418807476758957,-2.96586275100708,18.097389221191406
0,400.0,3.0,10.82279109954834,0.06932009756565094,0.36552199721336365,-2.755079507827759,16.850828170776367
0,420.0,3.0,10.193801879882812,0.1738506257534027,-0.09462336450815201,-2.7039434909820557,17.775020599365234
0,440.0,3.0,10.133416175842285,0.27002468705177307,-0.32548078894615173,-2.6385436058044434,18.330537796020508
0,460.0,3.0,10.795763969421387,-0.13322500884532928,-0.15609677135944366,-3.0590453147888184,18.649520874023438
0,480.0,3.0,11.197876930236816,-0.3712616562843323,0.12747594714164734,-3.276857852935791,18.27613639831543
0,500.0,3.0,10.403914451599121,-0.11108042299747467,-0.37059885263442993,-3.0236778259277344,18.404542922973633
0,520.0,3.0,10.353021621704102,0.0364006944000721,-0.08813630044460297,-2.8491456508636475,17.913352966308594
0,540.0,3.0,10.81510066986084,-0.1324939727783203,0.10545995086431503,-3.0554161071777344,18.595548629760742
0,560.0,3.0,9.892189979553223,0.38459259271621704,-0.4989682734012604,-2.534764528274536,18.52937126159668
0,580.0,3.0,10.609965324401855,-0.14804454147815704,-0.03976522758603096,-3.0128397941589355,17.545459747314453
0,600.0,3.0,10.834318161010742,0.053485654294490814,-0.24804458022117615,-2.839493989944458,18.04700469970703
0,620.0,3.0,10.641780853271484,-0.030559659004211426,-0.09219367057085037,-2.8799729347229004,17.277645111083984
0,640.0,3.0,10.037590026855469,0.2692227363586426,-0.2821839451789856,-2.620816946029663,17.9940242767334
0,660.0,3.0,10.781009674072266,-0.17277227342128754,0.05270776152610779,-3.068061113357544,18.088727951049805
0,680.0,3.0,10.704272270202637,-0.1304391622543335,-0.08248722553253174,-3.068540096282959,18.879955291748047
0,700.0,3.0,10.348387718200684,-0.02654731646180153,-0.38310009241104126,-2.943697452545166,18.488521575927734
0,720.0,3.0,11.03482437133789,-0.2135109007358551,-0.06220943480730057,-3.0542984008789062,17.129249572753906
0,740.0,3.0,10.136453628540039,0.24984951317310333,-0.42608457803726196,-2.6684868335723877,18.510467529296875
0,760.0,3.0,11.040353775024414,-0.02255832776427269,0.1533476859331131,-2.8949391841888428,17.679059982299805
0,780.0,3.0,10.850651741027832,-0.02318551205098629,0.10235824435949326,-2.8858530521392822,17.508167266845703
0,800.0,3.0,10.189922332763672,0.13185539841651917,-0.19800511002540588,-2.770966053009033,18.225496292114258
0,820.0,3.0,11.018280029296875,-0.10926566272974014,0.005290907807648182,-3.0036239624023438,18.071903228759766
0,840.0,3.0,10.916460990905762,-0.2335146963596344,0.1768229454755783,-3.15997314453125,18.661420822143555
0,860.0,3.0,10.207483291625977,-0.008867032825946808,-0.10366866737604141,-2.8793370723724365,17.645309448242188
0,880.0,3.0,10.69311809539795,-0.5002371072769165,-0.07523275911808014,-3.3787026405334473,17.786962509155273
0,900.0,3.0,10.132285118103027,0.21137785911560059,-0.3794374167919159,-2.6742031574249268,17.913972854614258
0,920.0,3.0,10.52751350402832,0.16665685176849365,0.05944595858454704,-2.745882511138916,18.40347671508789
0,940.0,3.0,10.77773380279541,-0.07313297688961029,0.10153906047344208,-2.9211206436157227,17.253026962280273
0,960.0,3.0,10.151145935058594,-0.1899556815624237,-0.289428174495697,-3.1488397121429443,19.276447296142578
0,980.0,3.0,9.801812171936035,0.4054035544395447,-0.010042491368949413,-2.513157367706299,18.51462745666504
0,1000.0,3.0,10.695164680480957,0.034715306013822556,-0.14930689334869385,-2.8646061420440674,18.161819458007812
0,1020.0,3.0,11.172497749328613,0.024566221982240677,0.37436750531196594,-2.8580291271209717,17.860565185546875
0,1040.0,3.0,10.402254104614258,-0.19799071550369263,-0.4373265206813812,-3.04805326461792,17.288864135742188
0,1060.0,3.0,10.665243148803711,0.04574522376060486,0.46897315979003906,-2.849663496017456,18.090890884399414
0,1080.0,3.0,10.450039863586426,0.03354862332344055,-0.2844780385494232,-2.7983474731445312,16.97762107849121
0,1100.0,3.0,10.516985893249512,0.4481697082519531,0.24895349144935608,-2.4159600734710693,17.53378677368164
0,1120.0,3.0,10.657756805419922,0.25156113505363464,0.04175626114010811,-2.632361888885498,17.884296417236328
0,1140.0,3.0,10.76142406463623,-0.021628841757774353,0.13797125220298767,-2.944263219833374,18.590194702148438
0,1160.0,3.0,10.796013832092285,-0.19642046093940735,0.00311680743470788,-3.082404851913452,17.921201705932617
0,1180.0,3.0,10.271194458007812,0.6314353942871094,0.15081217885017395,-2.245387315750122,17.757761001586914
0,1200.0,3.0,10.496989250183105,-0.10199364274740219,-0.0837995857000351,-2.9747228622436523,17.685218811035156
0,1220.0,3.0,11.026325225830078,-0.34595710039138794,0.08472070842981339,-3.302872657775879,19.238540649414062
0,1240.0,3.0,9.791756629943848,0.5250857472419739,-0.057060468941926956,-2.389782667160034,18.44638442993164
0,1260.0,3.0,10.493183135986328,-0.04730015993118286,-0.18315954506397247,-2.93155574798584,17.89024543762207
0,1280.0,3.0,10.812411308288574,-0.3064238429069519,0.06422428041696548,-3.1467578411102295,17.12148094177246
0,1300.0,3.0,10.024511337280273,0.28015056252479553,0.004808901343494654,-2.5874617099761963,17.59495735168457
0,1320.0,3.0,10.92027473449707,-0.12068381160497665,0.21976736187934875,-2.970785140991211,17.289531707763672
0,1340.0,3.0,10.428786277770996,-0.06555722653865814,0.00448532123118639,-2.8823513984680176,16.72315216064453
0,1360.0,3.0,11.376311302185059,-0.27722859382629395,0.09462115913629532,-3.105637788772583,16.91852569580078
0,1380.0,3.0,11.147854804992676,-0.23909997940063477,0.4773261547088623,-3.1553452014923096,18.4718017578125
0,1400.0,3.0,10.909802436828613,0.1694650650024414,0.18555542826652527,-2.687061071395874,17.40097427368164
