,impute_method,mean_roc_auc,mean_accuracy,sd_roc_auc,hyp,n_expand
0,ExpandGAN,0.9009699265381084,0.9098391320613542,0.07990185087200684,HistGradientBoostingClassifier(min_samples_leaf=25),1
0,GAN,0.9165805785123966,0.9169472502805835,0.05226487218877512,HistGradientBoostingClassifier(min_samples_leaf=25),
0,SMOTE,0.9349747474747475,0.9229330340441452,0.020299872289908642,"HistGradientBoostingClassifier(learning_rate=1, min_samples_leaf=10)",
0,RO,0.9352904040404041,0.9233071455293678,0.014975349944409798,"HistGradientBoostingClassifier(learning_rate=1, min_samples_leaf=10)",
