,impute_method,mean_roc_auc,mean_accuracy,sd_roc_auc,hyp,n_expand
0,ExpandGAN,0.5,0.5244618395303327,0.0,"SVC(C=5, gamma=0.1)",1
0,GAN,0.5,0.5244618395303327,0.0,"SVC(C=1, gamma=0.1)",
0,SMOTE,0.3282891100055279,0.31898238747553814,0.0,"SVC(C=1, gamma=0.1, kernel='linear')",
0,RO,0.5,0.4755381604696673,0.0,"SVC(C=1, gamma=0.1)",
