,lr_1,max_epochs_1,final_loss,max_loss,time_taken,epoch_final,final_select
0,0.0005,500,8.381754875183105,3.0,00:01,500,1
1,0.0001,500,8.383108139038086,3.0,00:01,500,0
2,0.001,500,8.388603210449219,3.0,00:01,500,0
