,lr_1,max_epochs_1,final_loss,max_loss,time_taken,epoch_final,final_select
0,0.0005,500,2.2198638916015625,3.0,00:01,0,0
1,0.0001,500,2.232679843902588,3.0,00:00,0,0
2,0.001,500,2.202058792114258,3.0,00:00,0,1
